exam_date,exam_time,exam_datetime
2019-09-09,06:28:36,2019-09-09 06:28:36
2019-09-23,20:05:20,2019-09-23 20:05:20
2003-03-19,08:43:20,2003-03-19 08:43:20
1988-02-12,19:12:47,1988-02-12 19:12:47
1988-05-03,13:00:09,1988-05-03 13:00:09
2014-05-22,06:52:19,2014-05-22 06:52:19
1992-02-17,10:30:33,1992-02-17 10:30:33
1990-12-27,15:17:36,1990-12-27 15:17:36
1972-11-23,00:31:01,1972-11-23 00:31:01
2010-01-10,22:22:16,2010-01-10 22:22:16
1996-09-20,02:40:41,1996-09-20 02:40:41
1970-01-21,17:28:32,1970-01-21 17:28:32
2010-05-28,21:12:56,2010-05-28 21:12:56
2021-02-23,01:32:38,2021-02-23 01:32:38
1996-01-14,02:52:37,1996-01-14 02:52:37
2017-12-23,11:20:04,2017-12-23 11:20:04
2022-09-17,12:27:29,2022-09-17 12:27:29
2001-01-24,10:22:13,2001-01-24 10:22:13
2007-08-11,12:04:37,2007-08-11 12:04:37
1997-01-23,16:01:47,1997-01-23 16:01:47
2017-07-20,12:25:39,2017-07-20 12:25:39
2016-08-10,14:08:49,2016-08-10 14:08:49
1989-07-09,20:50:08,1989-07-09 20:50:08
2019-07-14,02:37:01,2019-07-14 02:37:01
2023-06-27,09:53:22,2023-06-27 09:53:22
1990-03-03,15:34:31,1990-03-03 15:34:31
1973-10-27,19:44:25,1973-10-27 19:44:25
2017-08-01,06:46:24,2017-08-01 06:46:24
2001-07-14,04:27:14,2001-07-14 04:27:14
1975-11-04,02:18:59,1975-11-04 02:18:59
2010-06-07,06:50:41,2010-06-07 06:50:41
1975-04-18,08:55:03,1975-04-18 08:55:03
1980-10-29,17:50:07,1980-10-29 17:50:07
2018-12-23,12:36:12,2018-12-23 12:36:12
1997-08-14,17:52:15,1997-08-14 17:52:15
1989-06-11,14:20:58,1989-06-11 14:20:58
1980-10-11,10:09:01,1980-10-11 10:09:01
1972-01-29,04:48:28,1972-01-29 04:48:28
2018-03-26,16:41:57,2018-03-26 16:41:57
2004-02-15,02:51:33,2004-02-15 02:51:33
1994-12-15,05:03:28,1994-12-15 05:03:28
1993-10-05,11:38:41,1993-10-05 11:38:41
2017-08-02,03:18:17,2017-08-02 03:18:17
1997-01-10,20:10:36,1997-01-10 20:10:36
1971-01-22,22:28:00,1971-01-22 22:28:00
2002-03-22,14:55:39,2002-03-22 14:55:39
2000-03-08,17:22:15,2000-03-08 17:22:15
1973-07-01,14:00:35,1973-07-01 14:00:35
2012-04-12,20:32:57,2012-04-12 20:32:57
2009-06-17,04:13:54,2009-06-17 04:13:54
2008-11-05,03:12:20,2008-11-05 03:12:20
1999-02-04,03:43:03,1999-02-04 03:43:03
2018-03-27,11:08:30,2018-03-27 11:08:30
2023-05-25,22:47:50,2023-05-25 22:47:50
2013-08-28,19:34:58,2013-08-28 19:34:58
1987-07-25,10:31:15,1987-07-25 10:31:15
2002-04-25,12:30:50,2002-04-25 12:30:50
1987-03-07,21:38:07,1987-03-07 21:38:07
2015-10-31,16:43:22,2015-10-31 16:43:22
1975-04-11,20:52:01,1975-04-11 20:52:01
2023-08-27,21:29:13,2023-08-27 21:29:13
2002-11-20,05:13:54,2002-11-20 05:13:54
1979-04-18,20:54:55,1979-04-18 20:54:55
1973-03-10,04:32:47,1973-03-10 04:32:47
2014-12-23,18:43:25,2014-12-23 18:43:25
1987-03-07,00:57:40,1987-03-07 00:57:40
1993-08-29,08:19:27,1993-08-29 08:19:27
2000-06-27,13:27:48,2000-06-27 13:27:48
1994-03-31,14:22:08,1994-03-31 14:22:08
2016-10-08,07:55:09,2016-10-08 07:55:09
1975-06-12,03:59:05,1975-06-12 03:59:05
2017-05-15,03:07:09,2017-05-15 03:07:09
1972-06-16,01:35:50,1972-06-16 01:35:50
1993-03-17,02:46:29,1993-03-17 02:46:29
1976-01-24,22:33:19,1976-01-24 22:33:19
1997-03-08,05:17:31,1997-03-08 05:17:31
1987-10-07,15:12:46,1987-10-07 15:12:46
1978-05-29,14:17:06,1978-05-29 14:17:06
1984-06-23,13:14:13,1984-06-23 13:14:13
1988-05-23,05:52:53,1988-05-23 05:52:53
2005-10-25,16:52:06,2005-10-25 16:52:06
2014-09-15,22:29:30,2014-09-15 22:29:30
1994-01-06,01:51:08,1994-01-06 01:51:08
1984-04-27,16:30:09,1984-04-27 16:30:09
2017-10-23,15:05:40,2017-10-23 15:05:40
1989-08-20,19:19:49,1989-08-20 19:19:49
2010-02-09,04:58:20,2010-02-09 04:58:20
1991-10-19,05:42:12,1991-10-19 05:42:12
1977-04-25,22:49:53,1977-04-25 22:49:53
1993-07-08,06:34:31,1993-07-08 06:34:31
1988-05-24,13:29:03,1988-05-24 13:29:03
2006-02-05,00:03:22,2006-02-05 00:03:22
1973-03-29,03:57:06,1973-03-29 03:57:06
2016-07-24,20:26:16,2016-07-24 20:26:16
1979-09-08,16:37:47,1979-09-08 16:37:47
1995-05-28,08:35:05,1995-05-28 08:35:05
2018-06-11,18:31:09,2018-06-11 18:31:09
1974-07-13,06:27:39,1974-07-13 06:27:39
2009-02-22,02:50:54,2009-02-22 02:50:54
2000-08-07,00:36:47,2000-08-07 00:36:47
2022-07-19,01:26:30,2022-07-19 01:26:30
1974-11-20,08:42:24,1974-11-20 08:42:24
1986-11-21,18:48:01,1986-11-21 18:48:01
2012-06-05,10:32:35,2012-06-05 10:32:35
2000-06-12,17:53:24,2000-06-12 17:53:24
2014-05-28,15:46:10,2014-05-28 15:46:10
2011-01-31,09:27:37,2011-01-31 09:27:37
2008-06-17,06:56:51,2008-06-17 06:56:51
2018-02-12,21:24:13,2018-02-12 21:24:13
1988-11-30,02:57:26,1988-11-30 02:57:26
1999-04-23,06:31:54,1999-04-23 06:31:54
1978-12-23,01:23:05,1978-12-23 01:23:05
2014-10-03,09:04:57,2014-10-03 09:04:57
1992-12-07,09:01:43,1992-12-07 09:01:43
1970-02-01,18:06:46,1970-02-01 18:06:46
2020-11-07,09:38:40,2020-11-07 09:38:40
1991-07-06,20:24:02,1991-07-06 20:24:02
2009-09-24,00:44:59,2009-09-24 00:44:59
2003-05-29,08:22:46,2003-05-29 08:22:46
1990-11-02,10:18:54,1990-11-02 10:18:54
1975-07-29,11:32:07,1975-07-29 11:32:07
2004-01-19,18:25:20,2004-01-19 18:25:20
1972-09-03,14:53:53,1972-09-03 14:53:53
2022-03-23,14:19:49,2022-03-23 14:19:49
2012-05-02,15:15:30,2012-05-02 15:15:30
2012-03-18,22:23:27,2012-03-18 22:23:27
2000-03-06,16:41:48,2000-03-06 16:41:48
1998-04-19,16:41:41,1998-04-19 16:41:41
2000-12-10,20:06:27,2000-12-10 20:06:27
1996-11-20,16:55:19,1996-11-20 16:55:19
1972-08-16,06:48:11,1972-08-16 06:48:11
1970-12-22,00:35:08,1970-12-22 00:35:08
2010-03-21,02:46:12,2010-03-21 02:46:12
2014-10-24,21:46:08,2014-10-24 21:46:08
2006-05-02,15:54:46,2006-05-02 15:54:46
1971-07-04,10:43:32,1971-07-04 10:43:32
1976-04-07,07:29:21,1976-04-07 07:29:21
1999-11-18,02:21:29,1999-11-18 02:21:29
1995-12-21,20:05:38,1995-12-21 20:05:38
1979-11-04,02:23:19,1979-11-04 02:23:19
1977-03-18,22:44:32,1977-03-18 22:44:32
1992-08-18,07:39:45,1992-08-18 07:39:45
1981-12-05,21:08:01,1981-12-05 21:08:01
2012-11-15,21:50:06,2012-11-15 21:50:06
1990-12-09,05:22:26,1990-12-09 05:22:26
1993-07-01,13:11:30,1993-07-01 13:11:30
1979-06-27,17:37:10,1979-06-27 17:37:10
2004-07-05,10:33:59,2004-07-05 10:33:59
1983-05-03,11:58:06,1983-05-03 11:58:06
1975-09-30,17:30:47,1975-09-30 17:30:47
1990-02-13,23:08:51,1990-02-13 23:08:51
1998-09-30,10:15:29,1998-09-30 10:15:29
1982-09-02,21:07:42,1982-09-02 21:07:42
1984-08-02,06:49:58,1984-08-02 06:49:58
2019-11-14,01:04:57,2019-11-14 01:04:57
2024-08-19,15:30:29,2024-08-19 15:30:29
2002-07-11,17:15:21,2002-07-11 17:15:21
2004-01-02,11:37:45,2004-01-02 11:37:45
1989-02-23,08:33:41,1989-02-23 08:33:41
1981-08-30,11:38:37,1981-08-30 11:38:37
1988-10-18,00:07:00,1988-10-18 00:07:00
1984-09-14,11:15:06,1984-09-14 11:15:06
1981-06-06,08:32:39,1981-06-06 08:32:39
1990-08-20,14:22:12,1990-08-20 14:22:12
1995-07-22,14:55:45,1995-07-22 14:55:45
2004-05-31,06:13:10,2004-05-31 06:13:10
2004-11-14,18:53:19,2004-11-14 18:53:19
1997-10-07,21:46:48,1997-10-07 21:46:48
2016-06-13,05:08:18,2016-06-13 05:08:18
2005-01-27,08:41:17,2005-01-27 08:41:17
2015-02-04,01:12:37,2015-02-04 01:12:37
2020-04-08,13:27:32,2020-04-08 13:27:32
2013-03-02,20:22:40,2013-03-02 20:22:40
2002-07-09,16:25:45,2002-07-09 16:25:45
1991-11-21,06:34:19,1991-11-21 06:34:19
1990-12-28,20:35:15,1990-12-28 20:35:15
1993-08-29,00:58:36,1993-08-29 00:58:36
1970-07-16,04:27:20,1970-07-16 04:27:20
2003-06-05,20:44:29,2003-06-05 20:44:29
1989-05-28,02:53:58,1989-05-28 02:53:58
2013-04-01,13:29:01,2013-04-01 13:29:01
2006-05-04,19:31:53,2006-05-04 19:31:53
1996-05-05,05:03:14,1996-05-05 05:03:14
2015-05-19,20:09:00,2015-05-19 20:09:00
1998-01-16,16:15:12,1998-01-16 16:15:12
2010-02-24,08:37:18,2010-02-24 08:37:18
1991-11-03,00:52:02,1991-11-03 00:52:02
2009-12-12,21:03:43,2009-12-12 21:03:43
1994-10-05,16:52:44,1994-10-05 16:52:44
1993-02-16,18:19:00,1993-02-16 18:19:00
1995-03-12,21:02:20,1995-03-12 21:02:20
1987-01-19,18:21:00,1987-01-19 18:21:00
1985-12-16,19:06:33,1985-12-16 19:06:33
1993-08-23,13:03:46,1993-08-23 13:03:46
2010-04-16,20:40:54,2010-04-16 20:40:54
1978-04-25,03:18:29,1978-04-25 03:18:29
2012-01-10,17:44:17,2012-01-10 17:44:17
1979-07-27,21:04:39,1979-07-27 21:04:39
2008-12-24,19:56:40,2008-12-24 19:56:40
2014-12-17,15:55:26,2014-12-17 15:55:26
1976-09-09,09:38:59,1976-09-09 09:38:59
1992-09-03,08:29:04,1992-09-03 08:29:04
1972-03-29,00:48:25,1972-03-29 00:48:25
1971-04-15,22:57:39,1971-04-15 22:57:39
2021-11-19,10:59:44,2021-11-19 10:59:44
1982-12-23,12:11:33,1982-12-23 12:11:33
2023-08-30,22:37:43,2023-08-30 22:37:43
2020-12-20,18:36:50,2020-12-20 18:36:50
2017-07-06,20:45:33,2017-07-06 20:45:33
1989-10-18,09:49:04,1989-10-18 09:49:04
2008-05-30,06:12:01,2008-05-30 06:12:01
2008-10-01,10:09:37,2008-10-01 10:09:37
1975-05-17,05:23:42,1975-05-17 05:23:42
1973-12-04,00:58:55,1973-12-04 00:58:55
2016-08-14,21:58:45,2016-08-14 21:58:45
2013-09-23,07:20:29,2013-09-23 07:20:29
1999-11-16,10:59:47,1999-11-16 10:59:47
2004-06-02,07:01:48,2004-06-02 07:01:48
2014-01-10,07:14:04,2014-01-10 07:14:04
1990-06-18,08:31:22,1990-06-18 08:31:22
1990-08-27,11:57:03,1990-08-27 11:57:03
1976-03-15,12:41:50,1976-03-15 12:41:50
1993-07-16,14:12:07,1993-07-16 14:12:07
2010-03-21,16:25:00,2010-03-21 16:25:00
2002-04-06,11:31:56,2002-04-06 11:31:56
1987-07-23,15:01:35,1987-07-23 15:01:35
2017-03-02,18:49:23,2017-03-02 18:49:23
2000-11-12,15:11:04,2000-11-12 15:11:04
2003-01-11,05:55:12,2003-01-11 05:55:12
2007-03-25,11:48:06,2007-03-25 11:48:06
1981-04-25,17:24:49,1981-04-25 17:24:49
1971-01-16,08:35:25,1971-01-16 08:35:25
1971-08-07,19:31:31,1971-08-07 19:31:31
1999-05-28,03:42:33,1999-05-28 03:42:33
1980-02-17,02:22:21,1980-02-17 02:22:21
1998-04-25,22:20:55,1998-04-25 22:20:55
1990-07-04,01:57:55,1990-07-04 01:57:55
2019-03-31,12:23:45,2019-03-31 12:23:45
2019-02-12,08:07:10,2019-02-12 08:07:10
1987-04-16,22:27:36,1987-04-16 22:27:36
2019-11-01,08:16:47,2019-11-01 08:16:47
2021-05-06,18:10:28,2021-05-06 18:10:28
2012-06-26,04:45:10,2012-06-26 04:45:10
1996-01-27,15:18:32,1996-01-27 15:18:32
1994-05-18,01:20:18,1994-05-18 01:20:18
2012-05-17,05:54:59,2012-05-17 05:54:59
1989-09-17,08:23:01,1989-09-17 08:23:01
1991-10-14,10:51:39,1991-10-14 10:51:39
2023-09-10,09:21:04,2023-09-10 09:21:04
2021-11-05,11:42:56,2021-11-05 11:42:56
2001-03-18,02:26:59,2001-03-18 02:26:59
1982-11-10,09:55:54,1982-11-10 09:55:54
1981-07-07,23:01:22,1981-07-07 23:01:22
1974-09-09,16:57:40,1974-09-09 16:57:40
2012-05-27,10:54:16,2012-05-27 10:54:16
1985-06-10,17:08:54,1985-06-10 17:08:54
1999-05-04,03:01:19,1999-05-04 03:01:19
2009-12-18,20:23:11,2009-12-18 20:23:11
2018-01-03,19:49:44,2018-01-03 19:49:44
1975-01-13,20:11:13,1975-01-13 20:11:13
1997-12-14,11:11:17,1997-12-14 11:11:17
1970-06-24,20:25:00,1970-06-24 20:25:00
1980-02-14,02:40:31,1980-02-14 02:40:31
2019-07-17,09:14:41,2019-07-17 09:14:41
2015-02-23,13:32:44,2015-02-23 13:32:44
2012-06-16,10:12:43,2012-06-16 10:12:43
1977-09-09,00:09:23,1977-09-09 00:09:23
2010-02-28,22:54:27,2010-02-28 22:54:27
1970-01-11,19:35:10,1970-01-11 19:35:10
1979-08-02,09:32:05,1979-08-02 09:32:05
1995-08-08,05:34:48,1995-08-08 05:34:48
1971-06-02,11:38:49,1971-06-02 11:38:49
1970-11-07,21:47:22,1970-11-07 21:47:22
1977-12-11,06:07:22,1977-12-11 06:07:22
2021-07-23,22:28:59,2021-07-23 22:28:59
2006-07-30,18:49:25,2006-07-30 18:49:25
1984-11-28,11:06:16,1984-11-28 11:06:16
1990-05-01,03:32:15,1990-05-01 03:32:15
2005-08-08,10:39:30,2005-08-08 10:39:30
2001-09-26,11:02:27,2001-09-26 11:02:27
2015-02-23,10:01:02,2015-02-23 10:01:02
1990-03-05,08:12:12,1990-03-05 08:12:12
1981-06-06,18:26:12,1981-06-06 18:26:12
1995-03-11,09:16:03,1995-03-11 09:16:03
1979-06-11,10:48:58,1979-06-11 10:48:58
1999-12-13,21:38:03,1999-12-13 21:38:03
1997-12-06,15:01:17,1997-12-06 15:01:17
2000-12-28,08:18:28,2000-12-28 08:18:28
1972-05-23,21:41:22,1972-05-23 21:41:22
1975-02-28,01:28:53,1975-02-28 01:28:53
1972-03-06,20:48:24,1972-03-06 20:48:24
1971-03-01,21:51:20,1971-03-01 21:51:20
1985-11-20,10:55:20,1985-11-20 10:55:20
2019-10-19,12:45:12,2019-10-19 12:45:12
1988-05-13,21:55:37,1988-05-13 21:55:37
1989-11-06,23:42:05,1989-11-06 23:42:05
1980-03-02,21:38:17,1980-03-02 21:38:17
2013-02-08,07:43:23,2013-02-08 07:43:23
1992-02-05,00:00:38,1992-02-05 00:00:38
1972-11-30,01:09:01,1972-11-30 01:09:01
1987-02-09,01:04:33,1987-02-09 01:04:33
1990-08-16,07:40:47,1990-08-16 07:40:47
2005-01-22,07:38:31,2005-01-22 07:38:31
1973-10-09,13:55:30,1973-10-09 13:55:30
2023-12-26,23:18:58,2023-12-26 23:18:58
2011-06-08,20:42:51,2011-06-08 20:42:51
2015-08-08,22:14:08,2015-08-08 22:14:08
1980-04-21,14:52:17,1980-04-21 14:52:17
1985-01-14,01:59:45,1985-01-14 01:59:45
1993-04-14,09:59:58,1993-04-14 09:59:58
1984-08-09,00:03:55,1984-08-09 00:03:55
1999-09-09,13:41:32,1999-09-09 13:41:32
1970-02-22,19:51:30,1970-02-22 19:51:30
2012-01-09,19:58:07,2012-01-09 19:58:07
1988-04-03,03:58:37,1988-04-03 03:58:37
2020-01-28,20:27:59,2020-01-28 20:27:59
1979-01-06,04:48:37,1979-01-06 04:48:37
2012-04-23,04:42:00,2012-04-23 04:42:00
2019-04-15,01:55:02,2019-04-15 01:55:02
1993-09-23,23:00:29,1993-09-23 23:00:29
2023-12-30,13:21:03,2023-12-30 13:21:03
1974-05-26,12:06:42,1974-05-26 12:06:42
2008-06-20,22:18:32,2008-06-20 22:18:32
1971-10-02,10:15:53,1971-10-02 10:15:53
1980-10-28,08:37:20,1980-10-28 08:37:20
2013-02-09,08:15:17,2013-02-09 08:15:17
1983-01-04,06:05:59,1983-01-04 06:05:59
1982-07-18,08:56:50,1982-07-18 08:56:50
2021-09-23,23:28:36,2021-09-23 23:28:36
2023-05-28,00:41:59,2023-05-28 00:41:59
1995-12-31,04:15:59,1995-12-31 04:15:59
2023-03-09,20:30:39,2023-03-09 20:30:39
2022-01-15,16:50:15,2022-01-15 16:50:15
2020-02-22,12:20:28,2020-02-22 12:20:28
1978-07-21,18:19:26,1978-07-21 18:19:26
2023-04-22,19:53:57,2023-04-22 19:53:57
2008-11-19,20:43:09,2008-11-19 20:43:09
2004-02-19,13:13:30,2004-02-19 13:13:30
2019-01-01,08:10:03,2019-01-01 08:10:03
2014-04-25,15:44:11,2014-04-25 15:44:11
2007-11-10,01:40:20,2007-11-10 01:40:20
1999-06-14,11:13:19,1999-06-14 11:13:19
1993-10-02,10:23:33,1993-10-02 10:23:33
1990-03-13,22:05:37,1990-03-13 22:05:37
2016-05-27,11:05:05,2016-05-27 11:05:05
2018-05-13,18:21:42,2018-05-13 18:21:42
2007-12-11,13:36:35,2007-12-11 13:36:35
2005-07-05,07:25:20,2005-07-05 07:25:20
2013-03-13,09:58:52,2013-03-13 09:58:52
1975-07-29,18:01:10,1975-07-29 18:01:10
2017-04-05,17:02:35,2017-04-05 17:02:35
1994-12-02,14:15:05,1994-12-02 14:15:05
1984-07-06,04:19:19,1984-07-06 04:19:19
2021-04-09,01:52:25,2021-04-09 01:52:25
1976-05-23,06:09:52,1976-05-23 06:09:52
1991-08-17,21:58:40,1991-08-17 21:58:40
1987-10-11,12:41:58,1987-10-11 12:41:58
2024-01-09,19:43:14,2024-01-09 19:43:14
2008-04-28,01:56:30,2008-04-28 01:56:30
1995-07-01,03:19:18,1995-07-01 03:19:18
1975-11-29,21:43:10,1975-11-29 21:43:10
1980-07-05,01:09:19,1980-07-05 01:09:19
1974-09-24,23:49:38,1974-09-24 23:49:38
2017-11-04,08:44:03,2017-11-04 08:44:03
1979-04-03,17:22:24,1979-04-03 17:22:24
1999-10-17,01:37:59,1999-10-17 01:37:59
1998-06-27,21:59:30,1998-06-27 21:59:30
1991-12-03,08:33:37,1991-12-03 08:33:37
1997-03-15,18:22:31,1997-03-15 18:22:31
1979-09-09,22:28:05,1979-09-09 22:28:05
2003-09-22,03:33:26,2003-09-22 03:33:26
2020-04-03,16:45:56,2020-04-03 16:45:56
2013-06-04,18:38:21,2013-06-04 18:38:21
1992-08-18,18:37:18,1992-08-18 18:37:18
2021-10-26,14:00:22,2021-10-26 14:00:22
1991-12-29,03:13:01,1991-12-29 03:13:01
1993-03-19,17:03:33,1993-03-19 17:03:33
1985-02-03,20:38:52,1985-02-03 20:38:52
1993-08-07,19:35:31,1993-08-07 19:35:31
1987-10-01,09:50:30,1987-10-01 09:50:30
1970-11-02,13:38:37,1970-11-02 13:38:37
2001-05-02,07:04:39,2001-05-02 07:04:39
1984-12-02,07:32:36,1984-12-02 07:32:36
1990-12-13,15:55:51,1990-12-13 15:55:51
1970-05-15,20:30:04,1970-05-15 20:30:04
1979-06-07,00:59:32,1979-06-07 00:59:32
1998-02-21,06:10:34,1998-02-21 06:10:34
1993-03-26,16:43:00,1993-03-26 16:43:00
2009-09-25,00:05:18,2009-09-25 00:05:18
2009-07-22,09:13:26,2009-07-22 09:13:26
1992-02-16,10:58:24,1992-02-16 10:58:24
1984-04-29,06:20:58,1984-04-29 06:20:58
1997-04-17,06:45:42,1997-04-17 06:45:42
1999-04-25,08:23:30,1999-04-25 08:23:30
2003-06-24,07:51:21,2003-06-24 07:51:21
1971-11-10,23:33:52,1971-11-10 23:33:52
1998-02-20,13:21:34,1998-02-20 13:21:34
2005-02-07,11:45:27,2005-02-07 11:45:27
1982-07-15,03:19:23,1982-07-15 03:19:23
2023-01-10,20:04:21,2023-01-10 20:04:21
2017-06-26,08:40:01,2017-06-26 08:40:01
1996-04-18,10:27:26,1996-04-18 10:27:26
2020-07-15,17:38:37,2020-07-15 17:38:37
2021-03-06,11:17:23,2021-03-06 11:17:23
2000-11-11,16:53:54,2000-11-11 16:53:54
2003-03-15,07:45:00,2003-03-15 07:45:00
2005-04-23,07:45:03,2005-04-23 07:45:03
2021-12-06,10:50:53,2021-12-06 10:50:53
2018-06-29,17:46:48,2018-06-29 17:46:48
2007-08-30,14:58:48,2007-08-30 14:58:48
1981-08-14,01:44:42,1981-08-14 01:44:42
2012-02-09,17:49:17,2012-02-09 17:49:17
1995-01-24,22:29:56,1995-01-24 22:29:56
2017-10-20,17:26:09,2017-10-20 17:26:09
2015-12-10,23:20:50,2015-12-10 23:20:50
2011-08-02,20:45:17,2011-08-02 20:45:17
2002-03-05,23:30:47,2002-03-05 23:30:47
1998-01-17,00:23:50,1998-01-17 00:23:50
2022-01-09,15:09:30,2022-01-09 15:09:30
2005-06-01,22:53:12,2005-06-01 22:53:12
2013-04-23,03:01:40,2013-04-23 03:01:40
1994-03-07,13:41:30,1994-03-07 13:41:30
2001-04-13,16:46:26,2001-04-13 16:46:26
2013-09-01,13:55:25,2013-09-01 13:55:25
1993-10-25,21:08:51,1993-10-25 21:08:51
1987-08-06,20:07:07,1987-08-06 20:07:07
2016-01-24,08:12:36,2016-01-24 08:12:36
2015-12-11,00:22:39,2015-12-11 00:22:39
1971-10-25,18:07:25,1971-10-25 18:07:25
1989-02-20,17:25:47,1989-02-20 17:25:47
2017-11-03,14:49:41,2017-11-03 14:49:41
1978-07-25,01:01:25,1978-07-25 01:01:25
2012-02-22,01:34:37,2012-02-22 01:34:37
2004-06-22,05:32:01,2004-06-22 05:32:01
2021-12-15,15:59:44,2021-12-15 15:59:44
1994-10-06,21:31:11,1994-10-06 21:31:11
1997-12-22,05:42:04,1997-12-22 05:42:04
2003-11-25,13:14:56,2003-11-25 13:14:56
1978-06-06,19:31:57,1978-06-06 19:31:57
1979-11-06,05:36:34,1979-11-06 05:36:34
1989-07-23,00:01:19,1989-07-23 00:01:19
1972-06-24,06:23:56,1972-06-24 06:23:56
2013-07-08,09:38:12,2013-07-08 09:38:12
1979-11-10,15:08:29,1979-11-10 15:08:29
1973-01-31,23:50:58,1973-01-31 23:50:58
1972-10-31,06:13:27,1972-10-31 06:13:27
2002-03-06,21:18:06,2002-03-06 21:18:06
2002-06-30,11:24:25,2002-06-30 11:24:25
2015-06-05,04:57:33,2015-06-05 04:57:33
1986-05-03,11:18:34,1986-05-03 11:18:34
1974-12-25,07:28:25,1974-12-25 07:28:25
1992-09-24,13:34:32,1992-09-24 13:34:32
2011-10-15,13:22:47,2011-10-15 13:22:47
1991-07-11,09:49:50,1991-07-11 09:49:50
1993-05-25,02:04:32,1993-05-25 02:04:32
2019-05-11,12:32:19,2019-05-11 12:32:19
2003-02-16,19:10:39,2003-02-16 19:10:39
1990-05-11,01:49:56,1990-05-11 01:49:56
2002-06-26,08:08:10,2002-06-26 08:08:10
1997-12-04,11:29:10,1997-12-04 11:29:10
1979-09-14,13:47:23,1979-09-14 13:47:23
2023-07-04,02:32:34,2023-07-04 02:32:34
1988-06-02,18:52:18,1988-06-02 18:52:18
1978-10-10,15:55:50,1978-10-10 15:55:50
1993-12-17,03:39:38,1993-12-17 03:39:38
1987-07-28,19:41:15,1987-07-28 19:41:15
1983-07-25,16:21:51,1983-07-25 16:21:51
1982-08-04,05:04:15,1982-08-04 05:04:15
1972-07-13,06:14:35,1972-07-13 06:14:35
2021-04-14,00:40:44,2021-04-14 00:40:44
2015-12-14,08:04:42,2015-12-14 08:04:42
1976-12-12,00:28:36,1976-12-12 00:28:36
2023-04-29,09:02:05,2023-04-29 09:02:05
1993-01-01,22:48:59,1993-01-01 22:48:59
1994-11-21,02:27:47,1994-11-21 02:27:47
2003-06-26,04:40:47,2003-06-26 04:40:47
1971-09-16,21:27:52,1971-09-16 21:27:52
2003-09-08,05:12:33,2003-09-08 05:12:33
2006-06-04,22:22:48,2006-06-04 22:22:48
1994-06-07,19:23:28,1994-06-07 19:23:28
2009-07-16,15:16:27,2009-07-16 15:16:27
2008-04-03,08:50:29,2008-04-03 08:50:29
1995-03-31,02:40:39,1995-03-31 02:40:39
1972-03-24,11:20:07,1972-03-24 11:20:07
2007-10-04,01:37:38,2007-10-04 01:37:38
1987-01-25,16:03:52,1987-01-25 16:03:52
2014-03-04,23:54:25,2014-03-04 23:54:25
1976-08-18,00:43:18,1976-08-18 00:43:18
2017-08-11,22:25:53,2017-08-11 22:25:53
2001-04-21,10:57:52,2001-04-21 10:57:52
2001-01-20,02:48:20,2001-01-20 02:48:20
1999-03-20,08:28:52,1999-03-20 08:28:52
1985-03-24,02:06:38,1985-03-24 02:06:38
1995-07-04,14:38:24,1995-07-04 14:38:24
1989-07-13,08:27:50,1989-07-13 08:27:50
2013-04-05,04:13:59,2013-04-05 04:13:59
2021-07-24,06:31:32,2021-07-24 06:31:32
1991-10-30,10:28:31,1991-10-30 10:28:31
2023-10-25,14:02:43,2023-10-25 14:02:43
2015-06-04,14:40:21,2015-06-04 14:40:21
1980-11-06,13:42:35,1980-11-06 13:42:35
2001-12-20,11:25:10,2001-12-20 11:25:10
2001-10-21,12:43:11,2001-10-21 12:43:11
2023-03-10,01:54:43,2023-03-10 01:54:43
2015-12-01,04:44:55,2015-12-01 04:44:55
1971-01-14,19:42:10,1971-01-14 19:42:10
1984-02-15,07:31:12,1984-02-15 07:31:12
1971-03-14,13:27:00,1971-03-14 13:27:00
2000-09-15,16:09:44,2000-09-15 16:09:44
1976-07-24,07:45:14,1976-07-24 07:45:14
2017-10-11,12:42:50,2017-10-11 12:42:50
1982-10-18,11:00:36,1982-10-18 11:00:36
2005-10-25,14:57:12,2005-10-25 14:57:12
2015-01-10,00:28:17,2015-01-10 00:28:17
1970-11-27,20:14:23,1970-11-27 20:14:23
1981-10-09,01:17:50,1981-10-09 01:17:50
2017-11-07,09:58:24,2017-11-07 09:58:24
1982-10-06,22:18:56,1982-10-06 22:18:56
1985-01-15,00:55:13,1985-01-15 00:55:13
2018-07-20,10:30:16,2018-07-20 10:30:16
2014-12-29,10:15:04,2014-12-29 10:15:04
2002-05-27,11:34:37,2002-05-27 11:34:37
2008-02-19,16:49:59,2008-02-19 16:49:59
2020-11-23,06:42:17,2020-11-23 06:42:17
1983-09-09,14:51:35,1983-09-09 14:51:35
1973-12-03,11:41:59,1973-12-03 11:41:59
1984-10-03,10:52:56,1984-10-03 10:52:56
1974-09-18,17:03:45,1974-09-18 17:03:45
2007-05-23,19:54:49,2007-05-23 19:54:49
1989-12-02,00:33:16,1989-12-02 00:33:16
1988-04-27,22:15:18,1988-04-27 22:15:18
1993-08-20,06:35:58,1993-08-20 06:35:58
1978-03-19,04:14:34,1978-03-19 04:14:34
2022-01-02,03:24:14,2022-01-02 03:24:14
1990-01-16,11:35:41,1990-01-16 11:35:41
2019-07-25,16:28:24,2019-07-25 16:28:24
1997-12-02,06:57:54,1997-12-02 06:57:54
