latitude,longitude,coordinates
-28.6940955,-96.814110,"-28.6940955, -96.814110"
82.477513,40.221295,"82.477513, 40.221295"
80.3237315,-145.239372,"80.3237315, -145.239372"
64.1106595,162.511515,"64.1106595, 162.511515"
-49.308280,-31.935613,"-49.308280, -31.935613"
69.4169005,-39.592400,"69.4169005, -39.592400"
-79.280196,-62.929978,"-79.280196, -62.929978"
-45.9105595,13.468823,"-45.9105595, 13.468823"
-26.591618,101.883057,"-26.591618, 101.883057"
-10.5683115,-94.287159,"-10.5683115, -94.287159"
55.0023355,96.040113,"55.0023355, 96.040113"
33.7414555,36.831580,"33.7414555, 36.831580"
79.8849665,81.211897,"79.8849665, 81.211897"
57.155828,-43.691641,"57.155828, -43.691641"
61.6661435,-40.751502,"61.6661435, -40.751502"
12.9963145,65.329201,"12.9963145, 65.329201"
-65.9022405,54.110442,"-65.9022405, 54.110442"
38.3514125,33.025622,"38.3514125, 33.025622"
85.1582955,94.293718,"85.1582955, 94.293718"
79.282581,-7.073650,"79.282581, -7.073650"
-50.6498935,111.335581,"-50.6498935, 111.335581"
-46.961643,73.836857,"-46.961643, 73.836857"
34.3131835,167.236398,"34.3131835, 167.236398"
-42.090624,75.907937,"-42.090624, 75.907937"
12.837187,-106.385746,"12.837187, -106.385746"
13.9297025,168.436992,"13.9297025, 168.436992"
-74.4265025,79.867211,"-74.4265025, 79.867211"
-31.7265975,-67.616762,"-31.7265975, -67.616762"
76.1687625,27.670253,"76.1687625, 27.670253"
-31.102674,-103.464213,"-31.102674, -103.464213"
57.136152,-68.686313,"57.136152, -68.686313"
51.509747,83.414235,"51.509747, 83.414235"
-33.779402,60.914627,"-33.779402, 60.914627"
39.2773585,-85.774686,"39.2773585, -85.774686"
40.3019915,-151.892268,"40.3019915, -151.892268"
87.028146,103.557731,"87.028146, 103.557731"
-23.6459565,-148.272924,"-23.6459565, -148.272924"
43.722329,8.631315,"43.722329, 8.631315"
46.6805285,-165.893910,"46.6805285, -165.893910"
-89.3856585,-124.260821,"-89.3856585, -124.260821"
-11.788147,73.225229,"-11.788147, 73.225229"
-55.600071,75.469047,"-55.600071, 75.469047"
-51.323726,139.324650,"-51.323726, 139.324650"
83.4360585,-134.748631,"83.4360585, -134.748631"
63.307535,-38.465229,"63.307535, -38.465229"
4.7587105,-20.402562,"4.7587105, -20.402562"
84.4072835,-79.602349,"84.4072835, -79.602349"
14.4807355,-153.881967,"14.4807355, -153.881967"
-48.512346,117.300947,"-48.512346, 117.300947"
36.607305,7.648913,"36.607305, 7.648913"
-64.289840,-80.550987,"-64.289840, -80.550987"
2.590793,177.049969,"2.590793, 177.049969"
57.232155,47.196640,"57.232155, 47.196640"
17.0405985,73.145931,"17.0405985, 73.145931"
54.284587,-93.752828,"54.284587, -93.752828"
-34.354100,-37.937200,"-34.354100, -37.937200"
-89.622911,125.526352,"-89.622911, 125.526352"
-21.9418845,125.615748,"-21.9418845, 125.615748"
-3.0797165,-102.639818,"-3.0797165, -102.639818"
-23.7108165,171.125450,"-23.7108165, 171.125450"
-43.702002,84.704724,"-43.702002, 84.704724"
-83.0226035,-76.051519,"-83.0226035, -76.051519"
-66.9891265,138.102728,"-66.9891265, 138.102728"
58.7768325,77.469609,"58.7768325, 77.469609"
-64.9903435,-107.353960,"-64.9903435, -107.353960"
-70.7453065,98.375980,"-70.7453065, 98.375980"
-4.0306915,36.755443,"-4.0306915, 36.755443"
77.6943555,3.428749,"77.6943555, 3.428749"
-45.121192,-82.695718,"-45.121192, -82.695718"
47.7486885,150.553091,"47.7486885, 150.553091"
-82.198506,-5.234542,"-82.198506, -5.234542"
-20.777344,175.717010,"-20.777344, 175.717010"
81.8371245,97.199302,"81.8371245, 97.199302"
85.343987,56.787743,"85.343987, 56.787743"
-48.980600,18.122945,"-48.980600, 18.122945"
72.439150,84.918030,"72.439150, 84.918030"
-74.9003255,-8.902559,"-74.9003255, -8.902559"
87.8173965,-0.431311,"87.8173965, -0.431311"
89.499851,-18.799431,"89.499851, -18.799431"
17.0108355,32.728596,"17.0108355, 32.728596"
88.495216,-158.826303,"88.495216, -158.826303"
19.2807845,107.332118,"19.2807845, 107.332118"
-88.980493,-105.104568,"-88.980493, -105.104568"
38.3983625,143.223349,"38.3983625, 143.223349"
40.387684,51.204282,"40.387684, 51.204282"
9.028910,111.092593,"9.028910, 111.092593"
23.2209035,99.987478,"23.2209035, 99.987478"
-15.148053,99.867377,"-15.148053, 99.867377"
-74.0632395,-105.463262,"-74.0632395, -105.463262"
87.6829945,-147.025069,"87.6829945, -147.025069"
-86.4863865,168.734169,"-86.4863865, 168.734169"
87.8526875,-159.045814,"87.8526875, -159.045814"
70.351731,43.672122,"70.351731, 43.672122"
-58.560775,-80.131058,"-58.560775, -80.131058"
-42.1327165,60.829758,"-42.1327165, 60.829758"
-10.296688,119.095671,"-10.296688, 119.095671"
47.9513465,0.587022,"47.9513465, 0.587022"
-86.9029035,-13.487603,"-86.9029035, -13.487603"
-83.132298,148.566212,"-83.132298, 148.566212"
-78.5537235,-161.580071,"-78.5537235, -161.580071"
-47.532143,124.954600,"-47.532143, 124.954600"
15.5391165,-74.114160,"15.5391165, -74.114160"
-58.584669,119.241165,"-58.584669, 119.241165"
-8.5847745,4.865683,"-8.5847745, 4.865683"
-52.309526,87.998220,"-52.309526, 87.998220"
-14.8123625,97.662252,"-14.8123625, 97.662252"
81.057461,146.857666,"81.057461, 146.857666"
-10.9805445,-15.524818,"-10.9805445, -15.524818"
-76.134769,-86.081588,"-76.134769, -86.081588"
27.284911,-119.640175,"27.284911, -119.640175"
-1.868210,-14.488146,"-1.868210, -14.488146"
-14.658997,-176.350373,"-14.658997, -176.350373"
23.9370885,50.331283,"23.9370885, 50.331283"
48.279375,12.626210,"48.279375, 12.626210"
22.061156,61.135741,"22.061156, 61.135741"
71.4095905,58.415457,"71.4095905, 58.415457"
57.965843,40.169335,"57.965843, 40.169335"
-42.710437,163.788437,"-42.710437, 163.788437"
-67.360801,-10.373302,"-67.360801, -10.373302"
78.367927,-94.969156,"78.367927, -94.969156"
67.429631,33.254923,"67.429631, 33.254923"
-48.201803,105.044505,"-48.201803, 105.044505"
-52.661836,96.349617,"-52.661836, 96.349617"
15.688564,50.551345,"15.688564, 50.551345"
48.2013445,-16.545946,"48.2013445, -16.545946"
75.3607575,119.197300,"75.3607575, 119.197300"
-75.837749,83.293389,"-75.837749, 83.293389"
19.248048,166.980704,"19.248048, 166.980704"
65.5849455,-119.306209,"65.5849455, -119.306209"
63.246807,-55.912952,"63.246807, -55.912952"
39.4979045,-178.033127,"39.4979045, -178.033127"
-67.0891035,62.949880,"-67.0891035, 62.949880"
-39.633736,179.304293,"-39.633736, 179.304293"
19.808945,-124.683423,"19.808945, -124.683423"
-40.1850775,-155.816108,"-40.1850775, -155.816108"
-25.5387685,-118.022419,"-25.5387685, -118.022419"
-69.571228,-143.876633,"-69.571228, -143.876633"
-76.754804,167.990733,"-76.754804, 167.990733"
-68.8882545,-130.440429,"-68.8882545, -130.440429"
-59.714472,-95.237889,"-59.714472, -95.237889"
24.8345975,-27.661751,"24.8345975, -27.661751"
6.4262825,60.840016,"6.4262825, 60.840016"
-33.8915905,-29.519998,"-33.8915905, -29.519998"
-13.204116,-26.710916,"-13.204116, -26.710916"
-51.774228,29.789009,"-51.774228, 29.789009"
-44.094561,-21.949126,"-44.094561, -21.949126"
62.5610515,7.790230,"62.5610515, 7.790230"
-2.9672925,-133.124501,"-2.9672925, -133.124501"
-14.7956415,166.042604,"-14.7956415, 166.042604"
89.906614,178.250062,"89.906614, 178.250062"
-58.439059,-71.514524,"-58.439059, -71.514524"
-3.876467,-20.997573,"-3.876467, -20.997573"
83.186330,-34.308143,"83.186330, -34.308143"
-85.644107,21.509862,"-85.644107, 21.509862"
64.2878015,-27.502382,"64.2878015, -27.502382"
-42.252814,73.198450,"-42.252814, 73.198450"
-75.4312125,-17.378596,"-75.4312125, -17.378596"
-74.8180185,-42.671335,"-74.8180185, -42.671335"
76.9654295,103.908427,"76.9654295, 103.908427"
64.3755605,151.266679,"64.3755605, 151.266679"
-38.3621205,54.425804,"-38.3621205, 54.425804"
3.2078615,-37.840463,"3.2078615, -37.840463"
-15.338631,20.875154,"-15.338631, 20.875154"
-24.438672,170.452880,"-24.438672, 170.452880"
71.3427495,-176.267998,"71.3427495, -176.267998"
55.590141,-19.879508,"55.590141, -19.879508"
80.015113,-59.859607,"80.015113, -59.859607"
-88.7160075,-55.928391,"-88.7160075, -55.928391"
-89.5173425,-28.185413,"-89.5173425, -28.185413"
-25.3490325,-78.498563,"-25.3490325, -78.498563"
27.9709285,106.568168,"27.9709285, 106.568168"
33.414223,-170.656293,"33.414223, -170.656293"
46.6001265,-105.966874,"46.6001265, -105.966874"
-45.468447,-179.730112,"-45.468447, -179.730112"
-35.2662925,117.361070,"-35.2662925, 117.361070"
47.8398025,-115.267699,"47.8398025, -115.267699"
-16.5259385,-146.303644,"-16.5259385, -146.303644"
-79.518000,148.878447,"-79.518000, 148.878447"
27.273177,108.107598,"27.273177, 108.107598"
-44.3169105,116.770293,"-44.3169105, 116.770293"
-70.526507,-130.000284,"-70.526507, -130.000284"
-22.5319475,-129.506596,"-22.5319475, -129.506596"
45.4886975,14.195751,"45.4886975, 14.195751"
18.552143,-179.317472,"18.552143, -179.317472"
52.4900365,142.629686,"52.4900365, 142.629686"
84.3533705,136.649993,"84.3533705, 136.649993"
79.275466,-89.940545,"79.275466, -89.940545"
-26.9235575,-17.430346,"-26.9235575, -17.430346"
-80.978389,8.652987,"-80.978389, 8.652987"
30.541353,72.503186,"30.541353, 72.503186"
63.7627345,17.861837,"63.7627345, 17.861837"
-75.389690,-103.199303,"-75.389690, -103.199303"
-70.814213,171.871367,"-70.814213, 171.871367"
1.000869,-0.353853,"1.000869, -0.353853"
-87.9685015,-29.451999,"-87.9685015, -29.451999"
34.684913,-140.861551,"34.684913, -140.861551"
24.1884045,26.658107,"24.1884045, 26.658107"
-87.0841085,90.442875,"-87.0841085, 90.442875"
-70.598249,-47.870696,"-70.598249, -47.870696"
-12.849666,-165.812006,"-12.849666, -165.812006"
-59.8377285,140.581128,"-59.8377285, 140.581128"
30.000161,-36.960826,"30.000161, -36.960826"
66.8229055,-90.845455,"66.8229055, -90.845455"
26.9723875,-49.528289,"26.9723875, -49.528289"
-33.994685,-164.004668,"-33.994685, -164.004668"
62.703203,41.789061,"62.703203, 41.789061"
-28.894027,143.061846,"-28.894027, 143.061846"
-52.3953685,15.982293,"-52.3953685, 15.982293"
-31.5250625,-28.961110,"-31.5250625, -28.961110"
-32.2477035,-54.469303,"-32.2477035, -54.469303"
20.0489145,73.835393,"20.0489145, 73.835393"
39.604856,-12.864714,"39.604856, -12.864714"
-29.7071165,-58.117277,"-29.7071165, -58.117277"
69.534238,90.392348,"69.534238, 90.392348"
-12.2628275,-165.129497,"-12.2628275, -165.129497"
-71.560207,-107.995106,"-71.560207, -107.995106"
-36.268077,-20.528060,"-36.268077, -20.528060"
25.182833,173.512522,"25.182833, 173.512522"
80.451636,-0.367479,"80.451636, -0.367479"
5.270198,168.728865,"5.270198, 168.728865"
52.2240495,-18.348007,"52.2240495, -18.348007"
-88.180433,37.552468,"-88.180433, 37.552468"
88.361605,33.077885,"88.361605, 33.077885"
3.6500745,-132.569297,"3.6500745, -132.569297"
8.7569995,116.610715,"8.7569995, 116.610715"
-24.888409,-62.841473,"-24.888409, -62.841473"
17.1216025,5.907553,"17.1216025, 5.907553"
-48.5549755,141.947684,"-48.5549755, 141.947684"
-87.8824635,138.367137,"-87.8824635, 138.367137"
1.7461005,109.410737,"1.7461005, 109.410737"
-36.4204695,86.212572,"-36.4204695, 86.212572"
11.058064,163.174218,"11.058064, 163.174218"
53.6311015,-145.814509,"53.6311015, -145.814509"
-11.5060235,84.022360,"-11.5060235, 84.022360"
-86.0675875,-83.926292,"-86.0675875, -83.926292"
88.1248795,-162.301053,"88.1248795, -162.301053"
-54.0467595,54.069822,"-54.0467595, 54.069822"
-61.9454155,-169.331259,"-61.9454155, -169.331259"
61.337650,119.232782,"61.337650, 119.232782"
42.569511,-159.006007,"42.569511, -159.006007"
76.578753,100.958496,"76.578753, 100.958496"
16.0469545,-14.486614,"16.0469545, -14.486614"
-64.787572,-49.183834,"-64.787572, -49.183834"
-44.132497,98.526660,"-44.132497, 98.526660"
41.758027,57.374203,"41.758027, 57.374203"
-84.567201,-142.747532,"-84.567201, -142.747532"
53.849781,161.597391,"53.849781, 161.597391"
-50.380730,-172.253290,"-50.380730, -172.253290"
73.357374,-75.786201,"73.357374, -75.786201"
68.1447045,-129.864315,"68.1447045, -129.864315"
29.948236,-4.837641,"29.948236, -4.837641"
41.5228895,168.080027,"41.5228895, 168.080027"
30.0642835,13.063358,"30.0642835, 13.063358"
-19.6459525,-55.640378,"-19.6459525, -55.640378"
5.5270635,-53.715934,"5.5270635, -53.715934"
-50.5207055,35.132923,"-50.5207055, 35.132923"
67.213968,-100.204963,"67.213968, -100.204963"
-8.848353,73.067925,"-8.848353, 73.067925"
77.037041,137.405622,"77.037041, 137.405622"
3.461359,58.928914,"3.461359, 58.928914"
-46.3157565,12.571234,"-46.3157565, 12.571234"
-26.4678685,39.712390,"-26.4678685, 39.712390"
18.2657045,-137.465332,"18.2657045, -137.465332"
-13.7008925,29.305453,"-13.7008925, 29.305453"
-40.0564475,-68.598634,"-40.0564475, -68.598634"
40.557186,111.303145,"40.557186, 111.303145"
-50.047443,39.647933,"-50.047443, 39.647933"
51.7906515,101.318620,"51.7906515, 101.318620"
-62.514944,-148.772088,"-62.514944, -148.772088"
53.5879255,-109.684450,"53.5879255, -109.684450"
59.122997,27.097448,"59.122997, 27.097448"
-54.579323,178.445496,"-54.579323, 178.445496"
10.560269,-92.746747,"10.560269, -92.746747"
-76.958871,84.862997,"-76.958871, 84.862997"
8.4165305,153.026056,"8.4165305, 153.026056"
79.762224,67.737429,"79.762224, 67.737429"
-24.131806,-139.610496,"-24.131806, -139.610496"
32.4838605,-177.551377,"32.4838605, -177.551377"
-64.4984415,-6.455468,"-64.4984415, -6.455468"
9.978163,23.473719,"9.978163, 23.473719"
37.396886,-68.147817,"37.396886, -68.147817"
-17.803413,-1.390270,"-17.803413, -1.390270"
-3.4107565,107.602072,"-3.4107565, 107.602072"
-74.8398245,-143.695078,"-74.8398245, -143.695078"
59.2765545,-70.455721,"59.2765545, -70.455721"
33.8126905,-38.397624,"33.8126905, -38.397624"
0.5688775,110.477589,"0.5688775, 110.477589"
82.464899,147.959460,"82.464899, 147.959460"
-69.5677695,-103.357357,"-69.5677695, -103.357357"
-71.7998735,128.450593,"-71.7998735, 128.450593"
34.7892605,-100.432464,"34.7892605, -100.432464"
14.1661565,173.081988,"14.1661565, 173.081988"
80.2357095,-179.723743,"80.2357095, -179.723743"
-53.064660,44.591148,"-53.064660, 44.591148"
84.313080,-89.358424,"84.313080, -89.358424"
87.666861,-156.502318,"87.666861, -156.502318"
-44.1535195,-128.831350,"-44.1535195, -128.831350"
48.5895335,14.488739,"48.5895335, 14.488739"
-1.3050695,81.373900,"-1.3050695, 81.373900"
71.0882885,130.498918,"71.0882885, 130.498918"
40.729645,129.413721,"40.729645, 129.413721"
22.119082,41.202025,"22.119082, 41.202025"
22.988641,-22.347932,"22.988641, -22.347932"
-67.590622,-127.072050,"-67.590622, -127.072050"
1.8387955,92.500034,"1.8387955, 92.500034"
4.3421955,112.756906,"4.3421955, 112.756906"
-41.185347,49.776304,"-41.185347, 49.776304"
16.618557,45.751535,"16.618557, 45.751535"
34.473270,-39.411105,"34.473270, -39.411105"
-60.532645,57.221136,"-60.532645, 57.221136"
35.974276,18.175483,"35.974276, 18.175483"
-18.5796515,-134.484225,"-18.5796515, -134.484225"
38.951162,17.783725,"38.951162, 17.783725"
69.9761235,5.338186,"69.9761235, 5.338186"
31.6977895,30.765398,"31.6977895, 30.765398"
70.9225625,97.342875,"70.9225625, 97.342875"
26.8782445,-68.563180,"26.8782445, -68.563180"
84.633677,-86.855457,"84.633677, -86.855457"
16.2327975,-66.743998,"16.2327975, -66.743998"
38.374784,70.899494,"38.374784, 70.899494"
-0.219340,-89.418226,"-0.219340, -89.418226"
-80.0861975,178.478510,"-80.0861975, 178.478510"
-1.369624,-28.545120,"-1.369624, -28.545120"
-10.937281,97.395606,"-10.937281, 97.395606"
28.937762,-169.414033,"28.937762, -169.414033"
31.566950,38.365555,"31.566950, 38.365555"
-23.836805,83.911676,"-23.836805, 83.911676"
-81.762377,-39.661729,"-81.762377, -39.661729"
-9.931028,-172.921313,"-9.931028, -172.921313"
35.764218,145.868030,"35.764218, 145.868030"
84.932800,89.409614,"84.932800, 89.409614"
19.9347745,17.736803,"19.9347745, 17.736803"
33.009467,36.915817,"33.009467, 36.915817"
-23.739667,88.894010,"-23.739667, 88.894010"
-88.1123255,1.708904,"-88.1123255, 1.708904"
22.7447755,3.311276,"22.7447755, 3.311276"
-20.969404,-111.786782,"-20.969404, -111.786782"
26.322470,158.664673,"26.322470, 158.664673"
79.1473975,104.068575,"79.1473975, 104.068575"
71.203019,-138.262855,"71.203019, -138.262855"
-44.4514045,-118.224808,"-44.4514045, -118.224808"
-82.327646,18.262916,"-82.327646, 18.262916"
79.134091,-106.474696,"79.134091, -106.474696"
45.8074995,-4.664349,"45.8074995, -4.664349"
14.702495,-149.524787,"14.702495, -149.524787"
-0.9567265,-144.448775,"-0.9567265, -144.448775"
84.9361395,126.172306,"84.9361395, 126.172306"
-76.0230305,137.583183,"-76.0230305, 137.583183"
23.2658935,176.824186,"23.2658935, 176.824186"
-75.6486125,-1.023054,"-75.6486125, -1.023054"
75.6627265,161.423280,"75.6627265, 161.423280"
-65.215166,-5.617055,"-65.215166, -5.617055"
85.286389,-56.285573,"85.286389, -56.285573"
-62.0359765,-10.740067,"-62.0359765, -10.740067"
4.812542,-117.008601,"4.812542, -117.008601"
12.6327135,164.913961,"12.6327135, 164.913961"
11.064629,90.734856,"11.064629, 90.734856"
-36.1043595,157.666828,"-36.1043595, 157.666828"
88.387135,-147.508114,"88.387135, -147.508114"
-26.103389,177.194684,"-26.103389, 177.194684"
-26.935607,57.551417,"-26.935607, 57.551417"
52.6057625,-16.638462,"52.6057625, -16.638462"
-41.7622675,70.162149,"-41.7622675, 70.162149"
55.904203,-108.099263,"55.904203, -108.099263"
86.116103,33.601860,"86.116103, 33.601860"
-57.1265225,-58.340388,"-57.1265225, -58.340388"
88.256732,-36.445943,"88.256732, -36.445943"
-88.824578,108.522469,"-88.824578, 108.522469"
-26.090196,131.425258,"-26.090196, 131.425258"
-80.9873955,172.560251,"-80.9873955, 172.560251"
12.3741625,-109.252824,"12.3741625, -109.252824"
77.4302365,108.214978,"77.4302365, 108.214978"
-81.9293295,49.729700,"-81.9293295, 49.729700"
15.5502465,43.516462,"15.5502465, 43.516462"
86.3594285,23.703492,"86.3594285, 23.703492"
30.6081455,-156.628892,"30.6081455, -156.628892"
-82.889483,167.957703,"-82.889483, 167.957703"
-42.853432,46.559084,"-42.853432, 46.559084"
8.121618,-84.689894,"8.121618, -84.689894"
82.029723,33.426336,"82.029723, 33.426336"
-23.6138805,174.800840,"-23.6138805, 174.800840"
-11.714647,-25.615296,"-11.714647, -25.615296"
49.4584785,131.361767,"49.4584785, 131.361767"
-46.1262885,-31.180338,"-46.1262885, -31.180338"
-47.168113,-123.513211,"-47.168113, -123.513211"
-74.7248325,-171.994531,"-74.7248325, -171.994531"
-45.039033,145.064074,"-45.039033, 145.064074"
-38.0155815,12.801184,"-38.0155815, 12.801184"
17.406238,30.111512,"17.406238, 30.111512"
-53.073988,-131.478504,"-53.073988, -131.478504"
48.793535,170.243873,"48.793535, 170.243873"
-68.751066,93.633052,"-68.751066, 93.633052"
7.164697,-68.192727,"7.164697, -68.192727"
64.577898,40.292993,"64.577898, 40.292993"
-19.071104,-150.902832,"-19.071104, -150.902832"
40.019742,140.447957,"40.019742, 140.447957"
-25.830275,-2.871260,"-25.830275, -2.871260"
46.466683,54.194089,"46.466683, 54.194089"
59.1977685,54.680250,"59.1977685, 54.680250"
-15.372240,-164.426631,"-15.372240, -164.426631"
44.9238775,-66.340742,"44.9238775, -66.340742"
-75.4013545,167.982705,"-75.4013545, 167.982705"
-82.1224045,67.309600,"-82.1224045, 67.309600"
54.1836955,39.223802,"54.1836955, 39.223802"
39.7990715,61.078336,"39.7990715, 61.078336"
-28.937001,-29.907733,"-28.937001, -29.907733"
83.5999135,-92.154893,"83.5999135, -92.154893"
-54.2672125,-26.913929,"-54.2672125, -26.913929"
62.645283,-138.997539,"62.645283, -138.997539"
-38.061439,40.211835,"-38.061439, 40.211835"
12.9614665,27.097082,"12.9614665, 27.097082"
-44.639479,27.882448,"-44.639479, 27.882448"
-43.4184355,-38.137442,"-43.4184355, -38.137442"
7.365532,100.061934,"7.365532, 100.061934"
-19.5646135,11.160916,"-19.5646135, 11.160916"
71.5944855,128.265075,"71.5944855, 128.265075"
19.414043,-145.940749,"19.414043, -145.940749"
-49.6491915,-174.880114,"-49.6491915, -174.880114"
39.8715805,-33.823702,"39.8715805, -33.823702"
-71.175065,89.676862,"-71.175065, 89.676862"
