order_number,order_date,product_price,order_details
15743,2019-07-26 23:06:48,2.7,"15743,2019-07-26 23:06:48,2.7"
5322,2017-04-17 20:57:46,9.35,"5322,2017-04-17 20:57:46,9.35"
15496,2019-07-16 10:23:57,0.65,"15496,2019-07-16 10:23:57,0.65"
5567,2017-04-06 01:04:42,2.37,"5567,2017-04-06 01:04:42,2.37"
7213,2017-11-12 21:28:18,1.88,"7213,2017-11-12 21:28:18,1.88"
1668,2016-02-11 04:02:17,1.6,"1668,2016-02-11 04:02:17,1.6"
9085,2018-03-25 15:58:40,16.27,"9085,2018-03-25 15:58:40,16.27"
13616,2019-04-08 22:30:47,1.25,"13616,2019-04-08 22:30:47,1.25"
9724,2018-07-01 20:36:18,0.56,"9724,2018-07-01 20:36:18,0.56"
4800,2017-01-24 13:53:52,1.42,"4800,2017-01-24 13:53:52,1.42"
8689,2018-03-16 16:46:51,5.98,"8689,2018-03-16 16:46:51,5.98"
11474,2018-12-09 09:54:03,1.37,"11474,2018-12-09 09:54:03,1.37"
13675,2019-04-05 12:48:14,1.47,"13675,2019-04-05 12:48:14,1.47"
14592,2019-06-18 08:23:31,1.86,"14592,2019-06-18 08:23:31,1.86"
10612,2018-09-04 16:48:24,2.43,"10612,2018-09-04 16:48:24,2.43"
11345,2018-11-11 06:29:28,10.5,"11345,2018-11-11 06:29:28,10.5"
13916,2019-04-18 07:46:54,5.38,"13916,2019-04-18 07:46:54,5.38"
3160,2016-06-30 00:15:59,3.32,"3160,2016-06-30 00:15:59,3.32"
10163,2018-08-13 17:25:48,1.22,"10163,2018-08-13 17:25:48,1.22"
13864,2019-05-11 10:23:07,1.13,"13864,2019-05-11 10:23:07,1.13"
15229,2019-07-07 16:09:54,4.51,"15229,2019-07-07 16:09:54,4.51"
7898,2018-01-04 20:39:28,2.24,"7898,2018-01-04 20:39:28,2.24"
15133,2019-07-01 17:01:38,5.39,"15133,2019-07-01 17:01:38,5.39"
5132,2017-01-15 16:15:27,2.79,"5132,2017-01-15 16:15:27,2.79"
14819,2019-06-29 13:31:50,3.83,"14819,2019-06-29 13:31:50,3.83"
8789,2018-03-14 05:23:21,2.39,"8789,2018-03-14 05:23:21,2.39"
7552,2017-10-06 07:36:13,1.16,"7552,2017-10-06 07:36:13,1.16"
14663,2019-06-06 10:46:53,6.54,"14663,2019-06-06 10:46:53,6.54"
8883,2018-03-19 22:10:16,10.01,"8883,2018-03-19 22:10:16,10.01"
3421,2016-07-29 21:02:43,0.75,"3421,2016-07-29 21:02:43,0.75"
12046,2019-01-28 11:41:16,1.4,"12046,2019-01-28 11:41:16,1.4"
13886,2019-04-28 02:15:30,13.76,"13886,2019-04-28 02:15:30,13.76"
1031,2015-10-29 16:43:18,9.41,"1031,2015-10-29 16:43:18,9.41"
8734,2018-01-19 13:12:56,0.71,"8734,2018-01-19 13:12:56,0.71"
2850,2016-06-05 03:24:16,0.8,"2850,2016-06-05 03:24:16,0.8"
9875,2018-06-14 06:42:25,0.64,"9875,2018-06-14 06:42:25,0.64"
15551,2019-07-13 00:35:25,1.81,"15551,2019-07-13 00:35:25,1.81"
9698,2018-08-03 19:37:50,1.36,"9698,2018-08-03 19:37:50,1.36"
8353,2018-03-10 07:18:00,1.0,"8353,2018-03-10 07:18:00,1.0"
9522,2018-04-15 02:54:33,2.92,"9522,2018-04-15 02:54:33,2.92"
12844,2019-03-06 08:42:39,10.32,"12844,2019-03-06 08:42:39,10.32"
13256,2019-03-24 04:20:36,9.5,"13256,2019-03-24 04:20:36,9.5"
14008,2019-05-04 23:50:13,1.65,"14008,2019-05-04 23:50:13,1.65"
12601,2019-01-11 01:55:16,12.49,"12601,2019-01-11 01:55:16,12.49"
10861,2018-10-11 05:43:12,7.18,"10861,2018-10-11 05:43:12,7.18"
9138,2018-04-19 10:44:58,0.69,"9138,2018-04-19 10:44:58,0.69"
10368,2018-06-30 20:56:33,5.4,"10368,2018-06-30 20:56:33,5.4"
4217,2017-01-17 07:04:34,4.91,"4217,2017-01-17 07:04:34,4.91"
8149,2017-12-23 07:25:36,7.03,"8149,2017-12-23 07:25:36,7.03"
4264,2016-12-01 18:52:00,2.27,"4264,2016-12-01 18:52:00,2.27"
14015,2019-05-18 20:09:09,2.24,"14015,2019-05-18 20:09:09,2.24"
9633,2018-05-05 01:46:59,4.73,"9633,2018-05-05 01:46:59,4.73"
12545,2019-01-13 10:09:07,3.63,"12545,2019-01-13 10:09:07,3.63"
14353,2019-05-29 13:35:36,12.52,"14353,2019-05-29 13:35:36,12.52"
1207,2015-10-30 01:28:19,0.87,"1207,2015-10-30 01:28:19,0.87"
3495,2016-08-03 18:40:05,3.12,"3495,2016-08-03 18:40:05,3.12"
10479,2018-06-19 07:35:45,1.03,"10479,2018-06-19 07:35:45,1.03"
8346,2018-02-24 01:30:50,4.23,"8346,2018-02-24 01:30:50,4.23"
9933,2018-07-09 15:31:09,2.05,"9933,2018-07-09 15:31:09,2.05"
4816,2017-01-31 12:00:08,11.8,"4816,2017-01-31 12:00:08,11.8"
12806,2019-02-05 17:00:39,1.61,"12806,2019-02-05 17:00:39,1.61"
1277,2015-11-12 15:35:08,12.53,"1277,2015-11-12 15:35:08,12.53"
11552,2018-11-01 15:08:14,11.14,"11552,2018-11-01 15:08:14,11.14"
6124,2017-05-15 14:28:18,11.39,"6124,2017-05-15 14:28:18,11.39"
13996,2019-05-05 08:28:46,4.68,"13996,2019-05-05 08:28:46,4.68"
4743,2016-12-02 08:32:29,1.97,"4743,2016-12-02 08:32:29,1.97"
10380,2018-07-09 17:01:00,4.51,"10380,2018-07-09 17:01:00,4.51"
15552,2019-07-20 08:50:25,1.76,"15552,2019-07-20 08:50:25,1.76"
15145,2019-07-01 20:43:10,3.59,"15145,2019-07-01 20:43:10,3.59"
8704,2018-03-21 04:45:16,10.07,"8704,2018-03-21 04:45:16,10.07"
4467,2016-10-25 07:54:53,0.55,"4467,2016-10-25 07:54:53,0.55"
13605,2019-03-31 20:13:19,5.55,"13605,2019-03-31 20:13:19,5.55"
4999,2017-02-16 02:23:46,1.54,"4999,2017-02-16 02:23:46,1.54"
14055,2019-05-05 04:50:50,0.55,"14055,2019-05-05 04:50:50,0.55"
6055,2017-04-22 07:15:16,16.46,"6055,2017-04-22 07:15:16,16.46"
2317,2016-03-29 15:25:41,0.56,"2317,2016-03-29 15:25:41,0.56"
7986,2017-11-25 07:12:31,4.39,"7986,2017-11-25 07:12:31,4.39"
3375,2016-08-19 11:49:47,6.25,"3375,2016-08-19 11:49:47,6.25"
13477,2019-04-21 02:33:21,3.33,"13477,2019-04-21 02:33:21,3.33"
12407,2019-02-10 15:47:16,13.46,"12407,2019-02-10 15:47:16,13.46"
15031,2019-07-09 00:50:37,1.13,"15031,2019-07-09 00:50:37,1.13"
13354,2019-04-13 12:02:51,3.03,"13354,2019-04-13 12:02:51,3.03"
11083,2018-10-25 12:20:13,3.8,"11083,2018-10-25 12:20:13,3.8"
10809,2018-08-02 02:54:05,2.87,"10809,2018-08-02 02:54:05,2.87"
8748,2018-02-11 12:04:12,3.3,"8748,2018-02-11 12:04:12,3.3"
14324,2019-05-21 10:01:12,9.82,"14324,2019-05-21 10:01:12,9.82"
15318,2019-07-10 21:58:17,15.51,"15318,2019-07-10 21:58:17,15.51"
967,2015-10-11 04:02:27,1.5,"967,2015-10-11 04:02:27,1.5"
3773,2016-08-15 09:15:45,3.66,"3773,2016-08-15 09:15:45,3.66"
15625,2019-07-21 09:06:00,1.64,"15625,2019-07-21 09:06:00,1.64"
8576,2018-04-07 21:47:16,1.52,"8576,2018-04-07 21:47:16,1.52"
13503,2019-04-08 18:04:02,13.15,"13503,2019-04-08 18:04:02,13.15"
6986,2017-08-16 10:25:36,12.99,"6986,2017-08-16 10:25:36,12.99"
15523,2019-07-17 17:05:21,8.8,"15523,2019-07-17 17:05:21,8.8"
13140,2019-03-20 08:58:03,0.59,"13140,2019-03-20 08:58:03,0.59"
14961,2019-06-18 18:06:52,15.76,"14961,2019-06-18 18:06:52,15.76"
3636,2016-09-15 19:24:29,9.53,"3636,2016-09-15 19:24:29,9.53"
5508,2017-04-29 03:42:43,5.13,"5508,2017-04-29 03:42:43,5.13"
11500,2018-12-12 20:28:20,17.59,"11500,2018-12-12 20:28:20,17.59"
8443,2018-03-13 09:49:09,8.34,"8443,2018-03-13 09:49:09,8.34"
1511,2016-01-16 21:22:54,6.25,"1511,2016-01-16 21:22:54,6.25"
7126,2017-11-20 19:05:26,15.95,"7126,2017-11-20 19:05:26,15.95"
3831,2016-09-03 13:49:10,4.22,"3831,2016-09-03 13:49:10,4.22"
12666,2019-03-13 17:40:05,13.11,"12666,2019-03-13 17:40:05,13.11"
15916,2019-07-31 09:48:24,1.38,"15916,2019-07-31 09:48:24,1.38"
13814,2019-05-03 04:40:36,0.85,"13814,2019-05-03 04:40:36,0.85"
10538,2018-07-30 10:15:56,14.76,"10538,2018-07-30 10:15:56,14.76"
7124,2017-09-10 15:31:53,6.36,"7124,2017-09-10 15:31:53,6.36"
15656,2019-07-22 16:00:37,15.67,"15656,2019-07-22 16:00:37,15.67"
12527,2019-01-04 19:29:18,4.8,"12527,2019-01-04 19:29:18,4.8"
11574,2019-01-20 15:50:59,3.09,"11574,2019-01-20 15:50:59,3.09"
9588,2018-07-07 08:25:33,1.29,"9588,2018-07-07 08:25:33,1.29"
9067,2018-05-27 16:07:17,8.54,"9067,2018-05-27 16:07:17,8.54"
10180,2018-08-11 15:47:20,4.91,"10180,2018-08-11 15:47:20,4.91"
11743,2018-10-31 04:10:55,2.7,"11743,2018-10-31 04:10:55,2.7"
1437,2015-12-14 22:57:27,6.41,"1437,2015-12-14 22:57:27,6.41"
6010,2017-07-19 10:47:35,5.63,"6010,2017-07-19 10:47:35,5.63"
3442,2016-08-03 06:19:41,8.14,"3442,2016-08-03 06:19:41,8.14"
10872,2018-10-02 13:26:00,2.63,"10872,2018-10-02 13:26:00,2.63"
5698,2017-05-08 20:50:03,1.4,"5698,2017-05-08 20:50:03,1.4"
6065,2017-07-18 11:40:25,2.54,"6065,2017-07-18 11:40:25,2.54"
10923,2018-10-04 21:46:38,1.63,"10923,2018-10-04 21:46:38,1.63"
5679,2017-06-28 09:50:29,1.82,"5679,2017-06-28 09:50:29,1.82"
9402,2018-06-09 04:01:16,1.13,"9402,2018-06-09 04:01:16,1.13"
6304,2017-05-21 16:05:10,1.34,"6304,2017-05-21 16:05:10,1.34"
7194,2017-09-13 02:24:08,1.98,"7194,2017-09-13 02:24:08,1.98"
5469,2017-04-20 16:15:03,8.71,"5469,2017-04-20 16:15:03,8.71"
15557,2019-07-23 01:46:54,7.58,"15557,2019-07-23 01:46:54,7.58"
12546,2019-01-13 02:23:41,14.29,"12546,2019-01-13 02:23:41,14.29"
10108,2018-07-22 21:00:52,2.39,"10108,2018-07-22 21:00:52,2.39"
13664,2019-04-17 03:30:37,2.49,"13664,2019-04-17 03:30:37,2.49"
6937,2017-08-09 12:47:57,8.34,"6937,2017-08-09 12:47:57,8.34"
15194,2019-07-11 06:56:44,6.86,"15194,2019-07-11 06:56:44,6.86"
3215,2016-08-11 20:04:19,11.25,"3215,2016-08-11 20:04:19,11.25"
2749,2016-06-10 16:37:49,4.07,"2749,2016-06-10 16:37:49,4.07"
1569,2016-01-01 10:51:21,11.99,"1569,2016-01-01 10:51:21,11.99"
6179,2017-05-26 13:57:21,0.82,"6179,2017-05-26 13:57:21,0.82"
9398,2018-08-08 10:18:56,4.5,"9398,2018-08-08 10:18:56,4.5"
8088,2017-11-28 04:49:44,1.02,"8088,2017-11-28 04:49:44,1.02"
8952,2018-02-01 23:58:12,13.55,"8952,2018-02-01 23:58:12,13.55"
13046,2019-02-23 05:31:27,4.8,"13046,2019-02-23 05:31:27,4.8"
15134,2019-07-08 09:31:55,9.44,"15134,2019-07-08 09:31:55,9.44"
3873,2016-09-26 17:48:16,0.57,"3873,2016-09-26 17:48:16,0.57"
6822,2017-09-29 14:15:09,1.98,"6822,2017-09-29 14:15:09,1.98"
8347,2018-03-07 09:34:00,4.08,"8347,2018-03-07 09:34:00,4.08"
6140,2017-07-06 20:23:17,3.02,"6140,2017-07-06 20:23:17,3.02"
14489,2019-05-28 16:51:36,5.31,"14489,2019-05-28 16:51:36,5.31"
12065,2019-01-26 09:25:57,9.19,"12065,2019-01-26 09:25:57,9.19"
9270,2018-06-08 20:23:07,11.46,"9270,2018-06-08 20:23:07,11.46"
5666,2017-05-27 13:24:54,4.73,"5666,2017-05-27 13:24:54,4.73"
13768,2019-04-14 16:44:39,3.38,"13768,2019-04-14 16:44:39,3.38"
2066,2016-03-07 23:29:23,4.01,"2066,2016-03-07 23:29:23,4.01"
5126,2017-03-24 11:51:47,6.49,"5126,2017-03-24 11:51:47,6.49"
8212,2018-01-17 03:19:37,7.77,"8212,2018-01-17 03:19:37,7.77"
8688,2018-02-13 05:26:35,1.03,"8688,2018-02-13 05:26:35,1.03"
6924,2017-10-09 14:06:33,8.81,"6924,2017-10-09 14:06:33,8.81"
7185,2017-08-15 00:37:55,3.97,"7185,2017-08-15 00:37:55,3.97"
6423,2017-08-23 00:47:36,0.76,"6423,2017-08-23 00:47:36,0.76"
11522,2018-10-10 01:51:28,6.85,"11522,2018-10-10 01:51:28,6.85"
2332,2016-04-12 13:37:20,15.59,"2332,2016-04-12 13:37:20,15.59"
2206,2016-04-05 07:26:49,7.52,"2206,2016-04-05 07:26:49,7.52"
13300,2019-03-08 19:45:13,4.43,"13300,2019-03-08 19:45:13,4.43"
10152,2018-06-30 14:48:29,2.28,"10152,2018-06-30 14:48:29,2.28"
13566,2019-04-23 07:09:50,0.78,"13566,2019-04-23 07:09:50,0.78"
3334,2016-08-02 12:21:06,1.02,"3334,2016-08-02 12:21:06,1.02"
4944,2017-04-06 13:54:21,6.49,"4944,2017-04-06 13:54:21,6.49"
6620,2017-06-13 11:57:26,1.86,"6620,2017-06-13 11:57:26,1.86"
13648,2019-05-14 20:11:56,3.38,"13648,2019-05-14 20:11:56,3.38"
9169,2018-04-11 07:39:30,6.22,"9169,2018-04-11 07:39:30,6.22"
5832,2017-04-14 09:41:17,1.03,"5832,2017-04-14 09:41:17,1.03"
13258,2019-02-27 15:01:56,5.28,"13258,2019-02-27 15:01:56,5.28"
4903,2017-01-28 22:13:55,3.87,"4903,2017-01-28 22:13:55,3.87"
10273,2018-09-21 06:13:54,3.22,"10273,2018-09-21 06:13:54,3.22"
5714,2017-03-14 15:03:55,7.84,"5714,2017-03-14 15:03:55,7.84"
2059,2016-03-04 18:24:37,4.97,"2059,2016-03-04 18:24:37,4.97"
6561,2017-08-07 09:51:59,11.45,"6561,2017-08-07 09:51:59,11.45"
13724,2019-05-12 18:41:18,1.29,"13724,2019-05-12 18:41:18,1.29"
4628,2017-02-02 06:39:44,0.86,"4628,2017-02-02 06:39:44,0.86"
13598,2019-05-03 05:59:45,9.6,"13598,2019-05-03 05:59:45,9.6"
8371,2018-01-01 23:35:32,3.11,"8371,2018-01-01 23:35:32,3.11"
14265,2019-05-14 23:30:20,6.18,"14265,2019-05-14 23:30:20,6.18"
9992,2018-08-27 14:17:49,3.56,"9992,2018-08-27 14:17:49,3.56"
1629,2015-12-28 19:03:03,12.1,"1629,2015-12-28 19:03:03,12.1"
10096,2018-06-27 20:58:18,4.63,"10096,2018-06-27 20:58:18,4.63"
14406,2019-05-31 17:10:22,10.86,"14406,2019-05-31 17:10:22,10.86"
12147,2018-12-27 01:26:06,5.68,"12147,2018-12-27 01:26:06,5.68"
10661,2018-08-02 10:45:44,6.36,"10661,2018-08-02 10:45:44,6.36"
1472,2015-12-13 13:50:31,5.11,"1472,2015-12-13 13:50:31,5.11"
2413,2016-04-14 03:03:46,4.1,"2413,2016-04-14 03:03:46,4.1"
2755,2016-05-23 01:08:02,2.66,"2755,2016-05-23 01:08:02,2.66"
8277,2018-01-29 22:29:25,1.12,"8277,2018-01-29 22:29:25,1.12"
6949,2017-09-20 19:58:40,2.69,"6949,2017-09-20 19:58:40,2.69"
8858,2018-02-24 18:44:10,15.4,"8858,2018-02-24 18:44:10,15.4"
7093,2017-11-26 07:26:11,2.02,"7093,2017-11-26 07:26:11,2.02"
15648,2019-07-26 05:33:25,1.69,"15648,2019-07-26 05:33:25,1.69"
9373,2018-03-24 22:46:42,8.24,"9373,2018-03-24 22:46:42,8.24"
12086,2019-01-08 07:08:46,1.01,"12086,2019-01-08 07:08:46,1.01"
15111,2019-07-10 06:07:10,6.97,"15111,2019-07-10 06:07:10,6.97"
9032,2018-03-31 02:09:25,6.94,"9032,2018-03-31 02:09:25,6.94"
10997,2018-08-12 11:56:39,12.7,"10997,2018-08-12 11:56:39,12.7"
15718,2019-07-26 20:08:40,5.92,"15718,2019-07-26 20:08:40,5.92"
13219,2019-03-30 06:17:55,0.7,"13219,2019-03-30 06:17:55,0.7"
6351,2017-05-27 09:13:31,9.39,"6351,2017-05-27 09:13:31,9.39"
10443,2018-08-20 14:56:37,4.34,"10443,2018-08-20 14:56:37,4.34"
6006,2017-07-19 19:40:09,9.45,"6006,2017-07-19 19:40:09,9.45"
10095,2018-08-12 20:38:55,1.0,"10095,2018-08-12 20:38:55,1.0"
9833,2018-05-10 17:51:21,6.34,"9833,2018-05-10 17:51:21,6.34"
15204,2019-07-11 16:16:36,4.34,"15204,2019-07-11 16:16:36,4.34"
11493,2018-12-12 12:02:09,0.56,"11493,2018-12-12 12:02:09,0.56"
3332,2016-08-11 18:47:42,5.97,"3332,2016-08-11 18:47:42,5.97"
13006,2019-03-07 11:41:59,8.82,"13006,2019-03-07 11:41:59,8.82"
4777,2017-02-01 20:36:26,1.71,"4777,2017-02-01 20:36:26,1.71"
9753,2018-06-20 19:10:30,7.84,"9753,2018-06-20 19:10:30,7.84"
5852,2017-04-27 13:52:45,4.58,"5852,2017-04-27 13:52:45,4.58"
12240,2019-02-10 08:38:34,1.84,"12240,2019-02-10 08:38:34,1.84"
5748,2017-07-24 09:50:22,1.82,"5748,2017-07-24 09:50:22,1.82"
3818,2016-09-15 23:11:15,10.94,"3818,2016-09-15 23:11:15,10.94"
13600,2019-04-07 23:56:53,12.0,"13600,2019-04-07 23:56:53,12.0"
13392,2019-04-12 08:43:02,12.5,"13392,2019-04-12 08:43:02,12.5"
14210,2019-05-13 15:51:43,1.2,"14210,2019-05-13 15:51:43,1.2"
6433,2017-06-02 20:02:25,9.61,"6433,2017-06-02 20:02:25,9.61"
3745,2016-10-16 05:34:45,1.67,"3745,2016-10-16 05:34:45,1.67"
4788,2017-02-21 16:55:06,0.67,"4788,2017-02-21 16:55:06,0.67"
8455,2018-02-18 18:50:09,11.12,"8455,2018-02-18 18:50:09,11.12"
9177,2018-06-05 09:24:38,13.37,"9177,2018-06-05 09:24:38,13.37"
7846,2018-02-04 14:25:19,8.75,"7846,2018-02-04 14:25:19,8.75"
8476,2018-01-12 12:58:37,1.92,"8476,2018-01-12 12:58:37,1.92"
8672,2018-01-11 16:13:31,0.95,"8672,2018-01-11 16:13:31,0.95"
13418,2019-03-21 06:35:15,6.42,"13418,2019-03-21 06:35:15,6.42"
15035,2019-06-28 21:36:24,3.49,"15035,2019-06-28 21:36:24,3.49"
14264,2019-05-08 03:23:28,2.25,"14264,2019-05-08 03:23:28,2.25"
15932,2019-07-30 14:59:40,6.74,"15932,2019-07-30 14:59:40,6.74"
3385,2016-09-11 16:03:35,1.22,"3385,2016-09-11 16:03:35,1.22"
12995,2019-02-05 05:48:20,1.5,"12995,2019-02-05 05:48:20,1.5"
1099,2015-10-28 18:58:00,1.15,"1099,2015-10-28 18:58:00,1.15"
5462,2017-05-22 05:33:20,4.17,"5462,2017-05-22 05:33:20,4.17"
13957,2019-04-22 02:46:42,9.99,"13957,2019-04-22 02:46:42,9.99"
13236,2019-03-18 08:58:09,1.32,"13236,2019-03-18 08:58:09,1.32"
11809,2018-12-07 01:51:11,0.61,"11809,2018-12-07 01:51:11,0.61"
8927,2018-01-07 09:09:36,0.91,"8927,2018-01-07 09:09:36,0.91"
11607,2019-01-12 23:32:37,4.55,"11607,2019-01-12 23:32:37,4.55"
11105,2018-08-19 12:25:00,4.85,"11105,2018-08-19 12:25:00,4.85"
12369,2019-01-19 06:38:38,2.37,"12369,2019-01-19 06:38:38,2.37"
6308,2017-07-06 23:16:18,1.66,"6308,2017-07-06 23:16:18,1.66"
2282,2016-04-09 17:02:00,8.67,"2282,2016-04-09 17:02:00,8.67"
6264,2017-07-31 17:53:08,3.58,"6264,2017-07-31 17:53:08,3.58"
13552,2019-04-10 19:04:07,16.91,"13552,2019-04-10 19:04:07,16.91"
15669,2019-07-27 04:50:34,10.41,"15669,2019-07-27 04:50:34,10.41"
10989,2018-09-29 19:30:45,3.67,"10989,2018-09-29 19:30:45,3.67"
13010,2019-03-09 22:02:20,5.83,"13010,2019-03-09 22:02:20,5.83"
1901,2016-02-06 08:33:34,1.16,"1901,2016-02-06 08:33:34,1.16"
4137,2016-10-09 14:33:43,10.74,"4137,2016-10-09 14:33:43,10.74"
9413,2018-05-04 20:24:29,4.64,"9413,2018-05-04 20:24:29,4.64"
1311,2015-11-16 09:37:50,2.25,"1311,2015-11-16 09:37:50,2.25"
10209,2018-09-16 21:06:57,3.74,"10209,2018-09-16 21:06:57,3.74"
15055,2019-06-24 23:57:25,4.39,"15055,2019-06-24 23:57:25,4.39"
6935,2017-10-10 05:08:50,1.44,"6935,2017-10-10 05:08:50,1.44"
2256,2016-04-07 08:26:53,8.68,"2256,2016-04-07 08:26:53,8.68"
11307,2018-10-31 21:10:59,3.38,"11307,2018-10-31 21:10:59,3.38"
13335,2019-03-25 09:50:54,9.67,"13335,2019-03-25 09:50:54,9.67"
7535,2017-11-07 03:01:57,9.88,"7535,2017-11-07 03:01:57,9.88"
15855,2019-07-29 08:36:44,0.56,"15855,2019-07-29 08:36:44,0.56"
10739,2018-08-07 22:55:52,6.25,"10739,2018-08-07 22:55:52,6.25"
8438,2018-02-24 10:10:27,3.58,"8438,2018-02-24 10:10:27,3.58"
4769,2017-02-06 19:54:13,7.15,"4769,2017-02-06 19:54:13,7.15"
15217,2019-07-14 23:53:42,5.7,"15217,2019-07-14 23:53:42,5.7"
11357,2018-10-25 05:16:42,7.86,"11357,2018-10-25 05:16:42,7.86"
13950,2019-05-05 01:50:44,14.63,"13950,2019-05-05 01:50:44,14.63"
7552,2017-10-29 05:40:54,1.01,"7552,2017-10-29 05:40:54,1.01"
5924,2017-07-29 09:36:11,8.38,"5924,2017-07-29 09:36:11,8.38"
5643,2017-03-06 18:48:06,1.57,"5643,2017-03-06 18:48:06,1.57"
8563,2018-02-07 03:02:11,2.34,"8563,2018-02-07 03:02:11,2.34"
8921,2018-05-19 19:31:02,2.26,"8921,2018-05-19 19:31:02,2.26"
9755,2018-05-18 23:01:40,11.92,"9755,2018-05-18 23:01:40,11.92"
3486,2016-08-02 17:39:55,1.7,"3486,2016-08-02 17:39:55,1.7"
10184,2018-07-27 01:59:36,8.22,"10184,2018-07-27 01:59:36,8.22"
7636,2017-10-09 03:24:30,4.74,"7636,2017-10-09 03:24:30,4.74"
6336,2017-06-17 15:55:19,1.4,"6336,2017-06-17 15:55:19,1.4"
12605,2019-01-21 04:30:41,3.65,"12605,2019-01-21 04:30:41,3.65"
11324,2018-11-19 21:11:51,6.14,"11324,2018-11-19 21:11:51,6.14"
1730,2016-01-10 06:44:54,9.13,"1730,2016-01-10 06:44:54,9.13"
11499,2018-10-25 22:07:30,0.73,"11499,2018-10-25 22:07:30,0.73"
8409,2018-01-24 12:29:04,9.32,"8409,2018-01-24 12:29:04,9.32"
6263,2017-06-07 21:01:16,4.25,"6263,2017-06-07 21:01:16,4.25"
8327,2018-02-18 22:15:17,1.56,"8327,2018-02-18 22:15:17,1.56"
8519,2018-04-08 17:29:24,3.25,"8519,2018-04-08 17:29:24,3.25"
5804,2017-06-06 18:50:05,10.04,"5804,2017-06-06 18:50:05,10.04"
8837,2018-03-22 15:55:51,6.64,"8837,2018-03-22 15:55:51,6.64"
13825,2019-04-22 03:57:54,5.73,"13825,2019-04-22 03:57:54,5.73"
11607,2018-12-07 04:25:02,3.54,"11607,2018-12-07 04:25:02,3.54"
6458,2017-07-19 17:11:02,3.27,"6458,2017-07-19 17:11:02,3.27"
9945,2018-06-11 21:35:31,10.25,"9945,2018-06-11 21:35:31,10.25"
15254,2019-07-10 12:53:00,11.23,"15254,2019-07-10 12:53:00,11.23"
4520,2016-12-18 06:57:25,12.3,"4520,2016-12-18 06:57:25,12.3"
13487,2019-04-02 09:19:44,3.16,"13487,2019-04-02 09:19:44,3.16"
11750,2019-02-03 19:06:49,2.55,"11750,2019-02-03 19:06:49,2.55"
1018,2015-10-20 06:24:15,1.31,"1018,2015-10-20 06:24:15,1.31"
9968,2018-07-19 15:30:09,12.1,"9968,2018-07-19 15:30:09,12.1"
11031,2018-09-10 14:43:51,5.08,"11031,2018-09-10 14:43:51,5.08"
6834,2017-08-18 03:27:44,10.48,"6834,2017-08-18 03:27:44,10.48"
9931,2018-06-18 20:50:51,1.12,"9931,2018-06-18 20:50:51,1.12"
6589,2017-07-19 03:52:34,14.37,"6589,2017-07-19 03:52:34,14.37"
3074,2016-06-25 21:44:32,9.29,"3074,2016-06-25 21:44:32,9.29"
12265,2019-01-31 12:32:52,5.17,"12265,2019-01-31 12:32:52,5.17"
11002,2018-10-14 10:10:35,1.39,"11002,2018-10-14 10:10:35,1.39"
1355,2015-11-20 11:39:18,6.11,"1355,2015-11-20 11:39:18,6.11"
13202,2019-04-01 17:51:57,6.72,"13202,2019-04-01 17:51:57,6.72"
15248,2019-06-29 05:05:37,4.78,"15248,2019-06-29 05:05:37,4.78"
8702,2018-03-18 18:35:05,5.32,"8702,2018-03-18 18:35:05,5.32"
6240,2017-07-22 09:05:44,2.87,"6240,2017-07-22 09:05:44,2.87"
6773,2017-08-31 17:25:19,2.64,"6773,2017-08-31 17:25:19,2.64"
14752,2019-06-28 06:27:21,5.96,"14752,2019-06-28 06:27:21,5.96"
11741,2018-11-29 23:57:45,0.72,"11741,2018-11-29 23:57:45,0.72"
9008,2018-03-19 09:32:10,17.9,"9008,2018-03-19 09:32:10,17.9"
11670,2018-12-08 16:57:22,0.96,"11670,2018-12-08 16:57:22,0.96"
6570,2017-07-01 09:39:58,1.13,"6570,2017-07-01 09:39:58,1.13"
5388,2017-03-16 06:52:44,4.56,"5388,2017-03-16 06:52:44,4.56"
10690,2018-08-25 22:23:30,11.5,"10690,2018-08-25 22:23:30,11.5"
14633,2019-06-12 18:43:18,2.5,"14633,2019-06-12 18:43:18,2.5"
9794,2018-05-08 10:11:03,7.8,"9794,2018-05-08 10:11:03,7.8"
8609,2018-03-20 12:47:50,2.21,"8609,2018-03-20 12:47:50,2.21"
12603,2018-12-29 18:03:12,1.44,"12603,2018-12-29 18:03:12,1.44"
6660,2017-07-14 11:56:49,0.96,"6660,2017-07-14 11:56:49,0.96"
5731,2017-04-27 14:34:11,8.09,"5731,2017-04-27 14:34:11,8.09"
13115,2019-02-23 03:46:29,1.38,"13115,2019-02-23 03:46:29,1.38"
15136,2019-07-07 10:04:54,2.66,"15136,2019-07-07 10:04:54,2.66"
4804,2017-01-20 01:00:26,4.03,"4804,2017-01-20 01:00:26,4.03"
4909,2017-02-20 10:40:21,2.72,"4909,2017-02-20 10:40:21,2.72"
7718,2017-10-22 21:49:17,9.4,"7718,2017-10-22 21:49:17,9.4"
5851,2017-05-11 17:04:38,5.97,"5851,2017-05-11 17:04:38,5.97"
13342,2019-03-01 15:54:40,9.34,"13342,2019-03-01 15:54:40,9.34"
14534,2019-06-10 17:45:26,8.94,"14534,2019-06-10 17:45:26,8.94"
3339,2016-07-17 05:51:24,2.53,"3339,2016-07-17 05:51:24,2.53"
