brand_name,model_name,os,phone_info
Motorola,Mi 10 Lite 6/64GB Cosmic Grey,Android,"Motorola,Mi 10 Lite 6/64GB Cosmic Grey,Android"
Motorola,Galaxy Note20 5G SM-N981B 8/256GB Mystic Bronze,Android,"Motorola,Galaxy Note20 5G SM-N981B 8/256GB Mystic Bronze,Android"
Samsung,P smart 2021 4/128GB Midnight Black (51096ABV),iOS,"Samsung,P smart 2021 4/128GB Midnight Black (51096ABV),iOS"
Samsung,V20 8/128GB Sunset Melody,Android,"Samsung,V20 8/128GB Sunset Melody,Android"
DOOGEE,Note 9 4/64GB Black,Android,"DOOGEE,Note 9 4/64GB Black,Android"
Honor,Galaxy A50s 2019 SM-A507FD 6/128GB Black,Android,"Honor,Galaxy A50s 2019 SM-A507FD 6/128GB Black,Android"
Ulefone,F534L 2018 DualSim Gold,Android,"Ulefone,F534L 2018 DualSim Gold,Android"
vivo,X-treme PQ36 Black,Android,"vivo,X-treme PQ36 Black,Android"
Apple,Redmi 6 Pro 3/32GB Black,Android,"Apple,Redmi 6 Pro 3/32GB Black,Android"
Samsung,Mi 10T 8/128GB Cosmic Black,Android,"Samsung,Mi 10T 8/128GB Cosmic Black,Android"
HUAWEI,Moto E5 Plus XT1924-1 DualSim Black (PABA0014UA),Android,"HUAWEI,Moto E5 Plus XT1924-1 DualSim Black (PABA0014UA),Android"
Motorola,M10 2/32GB Black,Android,"Motorola,M10 2/32GB Black,Android"
Motorola,Galaxy M31s 6/128GB Blue (SM-M317FZBN),iOS,"Motorola,Galaxy M31s 6/128GB Blue (SM-M317FZBN),iOS"
S-TELL,H990 V20 Dual 64GB (Black),Android,"S-TELL,H990 V20 Dual 64GB (Black),Android"
Xiaomi,Lumia 925 (White),iOS,"Xiaomi,Lumia 925 (White),iOS"
Cubot,Y11 3/32GB Agate Red,Android,"Cubot,Y11 3/32GB Agate Red,Android"
Blackview,Black Shark 3 8/128GB Black,Android,"Blackview,Black Shark 3 8/128GB Black,Android"
Samsung,Galaxy Note10 Lite SM-N770F Dual 8/128GB Black (SM-N770FZKU),Android,"Samsung,Galaxy Note10 Lite SM-N770F Dual 8/128GB Black (SM-N770FZKU),Android"
Xiaomi,BV9700 Pro 6/128GB Black + Night Vision Camera,Android,"Xiaomi,BV9700 Pro 6/128GB Black + Night Vision Camera,Android"
Meizu,Galaxy A51 SM-A515F 4/128GB Black,Android,"Meizu,Galaxy A51 SM-A515F 4/128GB Black,Android"
Nokia,10 Lite 3/32GB Blue,Android,"Nokia,10 Lite 3/32GB Blue,Android"
DOOGEE,Pixel 2 64GB Just Black,Android,"DOOGEE,Pixel 2 64GB Just Black,Android"
Cubot,A73 4/128GB Navy Blue,Android,"Cubot,A73 4/128GB Navy Blue,Android"
CAT,Black Shark 8/128GB Black,Android,"CAT,Black Shark 8/128GB Black,Android"
Samsung,D858 G3 Dual (Metallic Black),Android,"Samsung,D858 G3 Dual (Metallic Black),Android"
HUAWEI,V9 6/64GB Red,iOS,"HUAWEI,V9 6/64GB Red,iOS"
Oukitel,S1 Black,Android,"Oukitel,S1 Black,Android"
DOOGEE,Galaxy Fold 5G SM-F907B 12/512GB Black,Android,"DOOGEE,Galaxy Fold 5G SM-F907B 12/512GB Black,Android"
OPPO,Black Shark 2 Pro 8/128GB Black,Android,"OPPO,Black Shark 2 Pro 8/128GB Black,Android"
ZTE,BV6800 Pro 4/64GB Black,Android,"ZTE,BV6800 Pro 4/64GB Black,Android"
Xiaomi,N30 4/128GB Dreamy Blue,Android,"Xiaomi,N30 4/128GB Dreamy Blue,Android"
DOOGEE,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android,"DOOGEE,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android"
AGM,M10 3/32GB Black,Android,"AGM,M10 3/32GB Black,Android"
Apple,iPhone 5C 8GB (White),Android,"Apple,iPhone 5C 8GB (White),Android"
2E,Galaxy A51 SM-A515F 2020 8/128GB Blue,Android,"2E,Galaxy A51 SM-A515F 2020 8/128GB Blue,Android"
Blackview,BV5800 Pro 2/16GB Black,Android,"Blackview,BV5800 Pro 2/16GB Black,Android"
Motorola,iPhone 11 128GB Black (MWLE2),iOS,"Motorola,iPhone 11 128GB Black (MWLE2),iOS"
Samsung,Redmi K30 Pro 6/128GB White,Android,"Samsung,Redmi K30 Pro 6/128GB White,Android"
ASUS,BV9800 6/128Gb Black,Android,"ASUS,BV9800 6/128Gb Black,Android"
Apple,Reno4 Z 5G 8/128GB Black,WindowsPhone,"Apple,Reno4 Z 5G 8/128GB Black,WindowsPhone"
Sigma mobile,P30 Pro 8/256GB Black (51093NFN),Android,"Sigma mobile,P30 Pro 8/256GB Black (51093NFN),Android"
Apple,iPhone 7 Plus 256GB Rose Gold (MN502),iOS,"Apple,iPhone 7 Plus 256GB Rose Gold (MN502),iOS"
Archos,8 Pro 8/128GB Onyx Black,Android,"Archos,8 Pro 8/128GB Onyx Black,Android"
Xiaomi,N10 3/32GB Purple,Android,"Xiaomi,N10 3/32GB Purple,Android"
DOOGEE,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),Android,"DOOGEE,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),Android"
Samsung,Mi 10T 8/128GB Cosmic Black,Android,"Samsung,Mi 10T 8/128GB Cosmic Black,Android"
Nokia,5 Pro 8/128GB Green,Android,"Nokia,5 Pro 8/128GB Green,Android"
Samsung,C11 2/32GB Grey,Android,"Samsung,C11 2/32GB Grey,Android"
Samsung,P30 Pro 6/128GB Black (51093TFT),Android,"Samsung,P30 Pro 6/128GB Black (51093TFT),Android"
Samsung,Pixel 4a 5G 6/128GB Just Black,Android,"Samsung,Pixel 4a 5G 6/128GB Just Black,Android"
ASUS,Y6 Prime 2018 3/32GB Gold (51092MFF),Android,"ASUS,Y6 Prime 2018 3/32GB Gold (51092MFF),Android"
Samsung,Moto X (2nd. Gen) (Black) 16GB,Android,"Samsung,Moto X (2nd. Gen) (Black) 16GB,Android"
ZTE,Redmi 9 4/128GB Grey (no NFC),Android,"ZTE,Redmi 9 4/128GB Grey (no NFC),Android"
CAT,iPhone XS 256GB Gold (MT9K2),Android,"CAT,iPhone XS 256GB Gold (MT9K2),Android"
Apple,Xperia Z5 Dual E6683 (White),Android,"Apple,Xperia Z5 Dual E6683 (White),Android"
ZTE,F534L 2018 DualSim Gold,iOS,"ZTE,F534L 2018 DualSim Gold,iOS"
Xiaomi,Mix 2 M2 4/64GB Blue,Android,"Xiaomi,Mix 2 M2 4/64GB Blue,Android"
Sony,POP 2F B1F 1/16GB Midnight Black (4895180746659),Android,"Sony,POP 2F B1F 1/16GB Midnight Black (4895180746659),Android"
ALCATEL,10 lite 3/64GB Black,Android,"ALCATEL,10 lite 3/64GB Black,Android"
Apple,Y5 2019 2/16GB Brown (51093SHE),Android,"Apple,Y5 2019 2/16GB Brown (51093SHE),Android"
DOOGEE,H990 V20 Dual 64GB (Silver),Android,"DOOGEE,H990 V20 Dual 64GB (Silver),Android"
Blackview,C19 2/16GB Black,Android,"Blackview,C19 2/16GB Black,Android"
Meizu,5i 4/64GB Green,Android,"Meizu,5i 4/64GB Green,Android"
ZTE,Redmi 5A 3/32GB Gold,Android,"ZTE,Redmi 5A 3/32GB Gold,Android"
Sony,Xperia 5 J9210 6/128GB Black,Android,"Sony,Xperia 5 J9210 6/128GB Black,Android"
Oukitel,Galaxy S10 SM-G9730 DS 128GB Black,Android,"Oukitel,Galaxy S10 SM-G9730 DS 128GB Black,Android"
Google,Moto Z 32GB White/Gold (SM4389AD1U1),Android,"Google,Moto Z 32GB White/Gold (SM4389AD1U1),Android"
Honor,Galaxy A20s 2019 A207F 3/32GB Black (SM-A207FZKD),Android,"Honor,Galaxy A20s 2019 A207F 3/32GB Black (SM-A207FZKD),Android"
Sigma mobile,iPhone 6 128GB (Gold),Android,"Sigma mobile,iPhone 6 128GB (Gold),Android"
Xiaomi,G6 G600L 4/64GB Platinum,Android,"Xiaomi,G6 G600L 4/64GB Platinum,Android"
Philips,Velvet 5G LM-G900EM 6/128GB Aurora Gray,Android,"Philips,Velvet 5G LM-G900EM 6/128GB Aurora Gray,Android"
Honor,7 8/256GB Mirror Gray,Android,"Honor,7 8/256GB Mirror Gray,Android"
Apple,Redmi Note 9T 4/128GB Nightfall Black,Android,"Apple,Redmi Note 9T 4/128GB Nightfall Black,Android"
Motorola,A9 2020 4/128GB Space Purple,Android,"Motorola,A9 2020 4/128GB Space Purple,Android"
Xiaomi,Galaxy Note10 Lite SM-N770F Dual 6/128GB Black (SM-N770FZKD),Android,"Xiaomi,Galaxy Note10 Lite SM-N770F Dual 6/128GB Black (SM-N770FZKD),Android"
realme,A80 Pro 4/64GB Black,Android,"realme,A80 Pro 4/64GB Black,Android"
vivo,Y5p 2/32GB Mint Green (51095MUB),Android,"vivo,Y5p 2/32GB Mint Green (51095MUB),Android"
Archos,F534L 2018 DualSim Black,Android,"Archos,F534L 2018 DualSim Black,Android"
Google,Galaxy S8+ 64GB Black (SM-G955FZKD),Android,"Google,Galaxy S8+ 64GB Black (SM-G955FZKD),Android"
Meizu,A9 4/32GB Black,Android,"Meizu,A9 4/32GB Black,Android"
Oukitel,Pixel 2 64GB Just Black,Android,"Oukitel,Pixel 2 64GB Just Black,Android"
Nokia,K13 4/64GB Pro Black,Android,"Nokia,K13 4/64GB Pro Black,Android"
Motorola,Action-X3 3/32GB Black,Android,"Motorola,Action-X3 3/32GB Black,Android"
Archos,Aquos D10 4/64GB Black,Android,"Archos,Aquos D10 4/64GB Black,Android"
Blackview,Galaxy A01 2/16GB Black (SM-A015FZKD),Android,"Blackview,Galaxy A01 2/16GB Black (SM-A015FZKD),Android"
Samsung,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android,"Samsung,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android"
NUU,Galaxy S20+ LTE SM-G985 Dual 8/128GB Black (SM-G985FZKD),Android,"NUU,Galaxy S20+ LTE SM-G985 Dual 8/128GB Black (SM-G985FZKD),Android"
Samsung,Galaxy M31 6/128GB Black (SM-M315FZKU),Android,"Samsung,Galaxy M31 6/128GB Black (SM-M315FZKU),Android"
HUAWEI,iPhone 6 32GB Space Grey (MQ3D2),Android,"HUAWEI,iPhone 6 32GB Space Grey (MQ3D2),Android"
Apple,nubia Red Magic 5G 8/128GB Black,Android,"Apple,nubia Red Magic 5G 8/128GB Black,Android"
DOOGEE,Q 6/64GB Blue,Android,"DOOGEE,Q 6/64GB Blue,Android"
vivo,X95 2/16GB Green,Android,"vivo,X95 2/16GB Green,Android"
OPPO,6i 4/128GB Green,Android,"OPPO,6i 4/128GB Green,Android"
Samsung,Galaxy Fold 12/512GB Black (SM-F900FZKD),Android,"Samsung,Galaxy Fold 12/512GB Black (SM-F900FZKD),Android"
ZTE,BV6900 4/64GB Black,Android,"ZTE,BV6900 4/64GB Black,Android"
Crosscall,Galaxy S10+ SM-G975 DS 512GB Black (SM-G975FCKG),Android,"Crosscall,Galaxy S10+ SM-G975 DS 512GB Black (SM-G975FCKG),Android"
OPPO,BV6100 3/16GB Black,Android,"OPPO,BV6100 3/16GB Black,Android"
Motorola,8 8/128GB Onyx Black,Android,"Motorola,8 8/128GB Onyx Black,Android"
realme,Armor X5 Pro 4/64GB Black (6937748733829),Android,"realme,Armor X5 Pro 4/64GB Black (6937748733829),Android"
Samsung,Redmi 4x 4/64GB Gold,Android,"Samsung,Redmi 4x 4/64GB Gold,Android"
vivo,S40 Pro 4/64GB Black,iOS,"vivo,S40 Pro 4/64GB Black,iOS"
OPPO,BV9700 Pro 6/128GB Black + Night Vision Camera,Android,"OPPO,BV9700 Pro 6/128GB Black + Night Vision Camera,Android"
Apple,iPhone 6 64GB Space Gray (MG4F2),iOS,"Apple,iPhone 6 64GB Space Gray (MG4F2),iOS"
realme,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android,"realme,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android"
realme,15 Plus 6/64GB Black,Android,"realme,15 Plus 6/64GB Black,Android"
Honor,A12 4/64GB Blue,Android,"Honor,A12 4/64GB Blue,Android"
Meizu,A7 Pro 4/64GB Black,Android,"Meizu,A7 Pro 4/64GB Black,Android"
Apple,S88 Pro 6/128GB Black,iOS,"Apple,S88 Pro 6/128GB Black,iOS"
Meizu,BV5900 3/32GB Black,iOS,"Meizu,BV5900 3/32GB Black,iOS"
Xiaomi,Armor 3WT 6/64GB Black,Android,"Xiaomi,Armor 3WT 6/64GB Black,Android"
Apple,Spark 4 KC2 3/32GB Royal Purple,iOS,"Apple,Spark 4 KC2 3/32GB Royal Purple,iOS"
Motorola,Galaxy S8 64GB Blue,Android,"Motorola,Galaxy S8 64GB Blue,Android"
Xiaomi,Pixel 128GB (Quite Black),Android,"Xiaomi,Pixel 128GB (Quite Black),Android"
Samsung,Poco M3 4/128GB Black,iOS,"Samsung,Poco M3 4/128GB Black,iOS"
Oukitel,Redmi 9A 2/32GB Granite Gray,Android,"Oukitel,Redmi 9A 2/32GB Granite Gray,Android"
Samsung,Y9 Plus 4/64GB Black,Android,"Samsung,Y9 Plus 4/64GB Black,Android"
LG,Galaxy A41 4/64GB Black (SM-A415FZKD),Android,"LG,Galaxy A41 4/64GB Black (SM-A415FZKD),Android"
Samsung,S52,iOS,"Samsung,S52,iOS"
Blackview,G8 ThinQ 6/128GB Black,Android,"Blackview,G8 ThinQ 6/128GB Black,Android"
Xiaomi,Black Shark 3 12/256GB Black,Android,"Xiaomi,Black Shark 3 12/256GB Black,Android"
Ulefone,Galaxy A50 2019 SM-A505F 6/128GB Blue (SM-A505FZBQ),Android,"Ulefone,Galaxy A50 2019 SM-A505F 6/128GB Blue (SM-A505FZBQ),Android"
Nokia,8 Pro 8/128GB Onyx Black,Android,"Nokia,8 Pro 8/128GB Onyx Black,Android"
Apple,iPhone 7 32GB Black (MN8X2),iOS,"Apple,iPhone 7 32GB Black (MN8X2),iOS"
Ulefone,Redmi 10x 4G 4/128GB Blue,Android,"Ulefone,Redmi 10x 4G 4/128GB Blue,Android"
Xiaomi,X-treme PQ36 Orange,Android,"Xiaomi,X-treme PQ36 Orange,Android"
Apple,Moto G7 Power XT1955-4 4/64GB Ceramic Black,iOS,"Apple,Moto G7 Power XT1955-4 4/64GB Ceramic Black,iOS"
realme,10 Lite 3/32GB Blue,Android,"realme,10 Lite 3/32GB Blue,Android"
Apple,Y30 4/64GB Blue,Android,"Apple,Y30 4/64GB Blue,Android"
Vernee,Xperia XZ (Black),Android,"Vernee,Xperia XZ (Black),Android"
Nokia,B505 Unit 4G Dual Sim Black,Android,"Nokia,B505 Unit 4G Dual Sim Black,Android"
Motorola,Galaxy A51 2020 6/128GB Blue (SM-A515FZBW),Android,"Motorola,Galaxy A51 2020 6/128GB Blue (SM-A515FZBW),Android"
HUAWEI,Redmi K30 6/128GB Purple,Android,"HUAWEI,Redmi K30 6/128GB Purple,Android"
Xiaomi,Galaxy A30s 4/128GB White,Android,"Xiaomi,Galaxy A30s 4/128GB White,Android"
Coolpad,Redmi Note 9T 4/128GB Nightfall Black,Android,"Coolpad,Redmi Note 9T 4/128GB Nightfall Black,Android"
Sony,Xperia 1 II XQ-AT52 12/256GB Mirror Lake Green,Android,"Sony,Xperia 1 II XQ-AT52 12/256GB Mirror Lake Green,Android"
Honor,16X 6/128GB Dual Purple,Android,"Honor,16X 6/128GB Dual Purple,Android"
ERGO,Armor X6 2/16GB Orange,Android,"ERGO,Armor X6 2/16GB Orange,Android"
Apple,iPhone 6s 32GB Space Gray (MN0W2),Android,"Apple,iPhone 6s 32GB Space Gray (MN0W2),Android"
Google,Mate 10 6/128GB Gold,Android,"Google,Mate 10 6/128GB Gold,Android"
Blackview,Pixel 4a 6/128GB Just Black,Android,"Blackview,Pixel 4a 6/128GB Just Black,Android"
OPPO,6.1 4/32GB Black,Android,"OPPO,6.1 4/32GB Black,Android"
Motorola,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android,"Motorola,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android"
Sigma mobile,iPhone XS Max Dual Sim 64GB Gold (MT732),Android,"Sigma mobile,iPhone XS Max Dual Sim 64GB Gold (MT732),Android"
Blackview,Armor X5 Pro 4/64GB Black (6937748733829),Android,"Blackview,Armor X5 Pro 4/64GB Black (6937748733829),Android"
Samsung,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),Android,"Samsung,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),Android"
Apple,Xperia C5 Ultra Dual E5533 (Black),iOS,"Apple,Xperia C5 Ultra Dual E5533 (Black),iOS"
LG,Camon 12 CC7 Dark Jade,Android,"LG,Camon 12 CC7 Dark Jade,Android"
DOOGEE,Armor 9E 8/128GB Black (6937748733805),Android,"DOOGEE,Armor 9E 8/128GB Black (6937748733805),Android"
Meizu,A5L+ 2/16GB Grey,Android,"Meizu,A5L+ 2/16GB Grey,Android"
Apple,iPhone 12 Pro 128GB Pacific Blue (MGMN3/MGLR3),Android,"Apple,iPhone 12 Pro 128GB Pacific Blue (MGMN3/MGLR3),Android"
Samsung,Galaxy Note10 Lite SM-N770F Dual 8/128GB Black (SM-N770FZKU),Android,"Samsung,Galaxy Note10 Lite SM-N770F Dual 8/128GB Black (SM-N770FZKU),Android"
Honor,6S 6/128GB Lunar White,Android,"Honor,6S 6/128GB Lunar White,Android"
Google,iPhone SE 2020 256GB Black (MXVT2/MXVP2),iOS,"Google,iPhone SE 2020 256GB Black (MXVT2/MXVP2),iOS"
AGM,C11 2/32GB Green,Android,"AGM,C11 2/32GB Green,Android"
ERGO,Nord N10 5G 6/128GB Midnight Ice,Android,"ERGO,Nord N10 5G 6/128GB Midnight Ice,Android"
HUAWEI,Pixel 4 XL 6/64GB Oh So Orange,Android,"HUAWEI,Pixel 4 XL 6/64GB Oh So Orange,Android"
Google,P40 Pro 8/256GB Silver Frost (51095CAL),Android,"Google,P40 Pro 8/256GB Silver Frost (51095CAL),Android"
Samsung,Y11 3/32GB Agate Red,iOS,"Samsung,Y11 3/32GB Agate Red,iOS"
Xiaomi,Redmi Note 8 4/64GB Blue,Android,"Xiaomi,Redmi Note 8 4/64GB Blue,Android"
Motorola,Poco M3 4/64GB Black,Android,"Motorola,Poco M3 4/64GB Black,Android"
HUAWEI,Nord N100 4/64GB Midnight Frost,Android,"HUAWEI,Nord N100 4/64GB Midnight Frost,Android"
Apple,Pixel 32GB (Quite Black),Android,"Apple,Pixel 32GB (Quite Black),Android"
Samsung,Mate Xs 8/512GB Interstellar blue (51095CSQ),Android,"Samsung,Mate Xs 8/512GB Interstellar blue (51095CSQ),Android"
Apple,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android,"Apple,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android"
Vernee,Moto Z2 Play Fine Gold (SM4482AJ1K7),Android,"Vernee,Moto Z2 Play Fine Gold (SM4482AJ1K7),Android"
Ulefone,Armor 9E 8/128GB Black (6937748733805),Android,"Ulefone,Armor 9E 8/128GB Black (6937748733805),Android"
Google,Note 20 Pro 8/128GB Black,Android,"Google,Note 20 Pro 8/128GB Black,Android"
DOOGEE,Galaxy Note 10+ SM-N9750 12/256GB Aura Glow,Android,"DOOGEE,Galaxy Note 10+ SM-N9750 12/256GB Aura Glow,Android"
CAT,iPhone XS 256GB Gold (MT9K2),Android,"CAT,iPhone XS 256GB Gold (MT9K2),Android"
Ulefone,Galaxy S10+ SM-G975 DS 1TB Ceramic White (SM-G975FCWH),Android,"Ulefone,Galaxy S10+ SM-G975 DS 1TB Ceramic White (SM-G975FCWH),Android"
Apple,iPhone 8 Plus 256GB Space Gray (MQ8G2),iOS,"Apple,iPhone 8 Plus 256GB Space Gray (MQ8G2),iOS"
Xiaomi,BV9600 Pro 6/128GB Black,Android,"Xiaomi,BV9600 Pro 6/128GB Black,Android"
Xiaomi,BV9600E 4/128GB Grey,Android,"Xiaomi,BV9600E 4/128GB Grey,Android"
Samsung,Galaxy A7 2018 4/64GB Blue (SM-A750FZBU),Android,"Samsung,Galaxy A7 2018 4/64GB Blue (SM-A750FZBU),Android"
ALCATEL,10 Lite 4/64GB Black,iOS,"ALCATEL,10 Lite 4/64GB Black,iOS"
Blackview,Redmi 5 3/32GB Gold,Android,"Blackview,Redmi 5 3/32GB Gold,Android"
Samsung,A53 4/128GB Electric Black,Android,"Samsung,A53 4/128GB Electric Black,Android"
Vodafone,Y7 2019 3/32GB Coral Red (51093HEW),Android,"Vodafone,Y7 2019 3/32GB Coral Red (51093HEW),Android"
Xiaomi,9 Lite 3/32GB Midnight Black,iOS,"Xiaomi,9 Lite 3/32GB Midnight Black,iOS"
LEAGOO,Velvet 5G LM-G900EM 6/128GB Aurora Gray,Android,"LEAGOO,Velvet 5G LM-G900EM 6/128GB Aurora Gray,Android"
Apple,iPhone XR 128GB Slim Box Black (MH7L3),iOS,"Apple,iPhone XR 128GB Slim Box Black (MH7L3),iOS"
ALCATEL,9x 4/128GB Black,Android,"ALCATEL,9x 4/128GB Black,Android"
HUAWEI,K9 4/64 Black,iOS,"HUAWEI,K9 4/64 Black,iOS"
ASUS,Redmi Note 8 4/64GB Blue,Android,"ASUS,Redmi Note 8 4/64GB Blue,Android"
Honor,10 lite 3/64GB Blue,Android,"Honor,10 lite 3/64GB Blue,Android"
Meizu,A9 4/32GB Black,Android,"Meizu,A9 4/32GB Black,Android"
Cubot,Redmi 4x 4/64GB Gold,Android,"Cubot,Redmi 4x 4/64GB Gold,Android"
Apple,X-treme PQ29 Black,Android,"Apple,X-treme PQ29 Black,Android"
Motorola,Note 20 Pro 8/128GB Black,iOS,"Motorola,Note 20 Pro 8/128GB Black,iOS"
Xiaomi,A9 2020 4/128GB Space Purple,Android,"Xiaomi,A9 2020 4/128GB Space Purple,Android"
DOOGEE,BV5500 Plus 3/32GB Black,Android,"DOOGEE,BV5500 Plus 3/32GB Black,Android"
Tecno,P30 6/128GB Black (51093NDK),iOS,"Tecno,P30 6/128GB Black (51093NDK),iOS"
Samsung,Galaxy S9 SM-G960 DS 128GB Grey (SM-G960FZAG),Android,"Samsung,Galaxy S9 SM-G960 DS 128GB Grey (SM-G960FZAG),Android"
OPPO,Blade A7 2020 2/32GB Gradient,Android,"OPPO,Blade A7 2020 2/32GB Gradient,Android"
LG,Galaxy M10 SM-M105F 3/32GB Blue,iOS,"LG,Galaxy M10 SM-M105F 3/32GB Blue,iOS"
Motorola,Mate 10 6/256GB Porsche Design,Android,"Motorola,Mate 10 6/256GB Porsche Design,Android"
LG,T3 Pro 3/16GB Black,Android,"LG,T3 Pro 3/16GB Black,Android"
Apple,iPhone 6s 16GB Space Gray (MKQJ2),Android,"Apple,iPhone 6s 16GB Space Gray (MKQJ2),Android"
Xiaomi,iPhone 11 64GB Black (MWLT2),Android,"Xiaomi,iPhone 11 64GB Black (MWLT2),Android"
OnePlus,Moto M Grey (PA5D0075UA),Android,"OnePlus,Moto M Grey (PA5D0075UA),Android"
Sigma mobile,Redmi 4x 2/16GB Gold,Android,"Sigma mobile,Redmi 4x 2/16GB Gold,Android"
Vernee,Note 20 Pro 6/128GB Black,Android,"Vernee,Note 20 Pro 6/128GB Black,Android"
Blackview,BV9500 Plus 4/64GB Black,Android,"Blackview,BV9500 Plus 4/64GB Black,Android"
Motorola,A9 2020 4/128GB Marine Green,Android,"Motorola,A9 2020 4/128GB Marine Green,Android"
Samsung,G7 ThinQ 4/64GB Raspberry Rose,Android,"Samsung,G7 ThinQ 4/64GB Raspberry Rose,Android"
Samsung,X Screen 16GB Single K500n White,Android,"Samsung,X Screen 16GB Single K500n White,Android"
Blackview,2720 Flip Black (16BTSB01A10),Android,"Blackview,2720 Flip Black (16BTSB01A10),Android"
S-TELL,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android,"S-TELL,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android"
Samsung,X2 Pro 8/128GB Lunar White,Android,"Samsung,X2 Pro 8/128GB Lunar White,Android"
Ulefone,8 Dual SIM Silver,Android,"Ulefone,8 Dual SIM Silver,Android"
Samsung,X20 Pro 6/128GB Black,Android,"Samsung,X20 Pro 6/128GB Black,Android"
DOOGEE,Redmi 10x 4G 4/128GB Blue,Android,"DOOGEE,Redmi 10x 4G 4/128GB Blue,Android"
Xiaomi,Galaxy Z Flip 5G SM-F707 8/256GB Mystic Bronze,Android,"Xiaomi,Galaxy Z Flip 5G SM-F707 8/256GB Mystic Bronze,Android"
AGM,Pixel 4a 5G 6/128GB Just Black,Android,"AGM,Pixel 4a 5G 6/128GB Just Black,Android"
DOOGEE,Galaxy A31 4/128GB Black (SM-A315FZKV),Android,"DOOGEE,Galaxy A31 4/128GB Black (SM-A315FZKV),Android"
OnePlus,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android,"OnePlus,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android"
LG,Redmi Note 4x 3/32GB Black,Android,"LG,Redmi Note 4x 3/32GB Black,Android"
realme,Blade A5 2/16GB Blue,Android,"realme,Blade A5 2/16GB Blue,Android"
Sony,X19 4/64GB Black,Android,"Sony,X19 4/64GB Black,Android"
Samsung,Galaxy S20 FE 5G SM-G7810 Dual 8/256GB Cloud Navy,Android,"Samsung,Galaxy S20 FE 5G SM-G7810 Dual 8/256GB Cloud Navy,Android"
Xiaomi,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android,"Xiaomi,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),Android"
Honor,8.3 5G 8/128GB Polar Night,Android,"Honor,8.3 5G 8/128GB Polar Night,Android"
Xiaomi,Poco F2 Pro 6/128GB Electric Purple,Android,"Xiaomi,Poco F2 Pro 6/128GB Electric Purple,Android"
Samsung,A31 4/64GB Mystery Black,Android,"Samsung,A31 4/64GB Mystery Black,Android"
Samsung,Redmi Note 8T 3/32GB Grey,Android,"Samsung,Redmi Note 8T 3/32GB Grey,Android"
2E,Moto G5s (XT1794) Lunar Gray (PA7W0024UA),Android,"2E,Moto G5s (XT1794) Lunar Gray (PA7W0024UA),Android"
Apple,Y6 2019 DS Midnight Black (51093PMP),Android,"Apple,Y6 2019 DS Midnight Black (51093PMP),Android"
Samsung,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android,"Samsung,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android"
Lenovo,G6 G600L 4/64GB Platinum,Android,"Lenovo,G6 G600L 4/64GB Platinum,Android"
DOOGEE,Galaxy A6+ 3/32GB Gold (SM-A605FZDN),Android,"DOOGEE,Galaxy A6+ 3/32GB Gold (SM-A605FZDN),Android"
Honor,G8 Power Lite 4/64GB Royal Blue (PAJC0017RS),iOS,"Honor,G8 Power Lite 4/64GB Royal Blue (PAJC0017RS),iOS"
Xiaomi,P30 8/128GB Black,Android,"Xiaomi,P30 8/128GB Black,Android"
Samsung,Moto X4 3/32GB Black (PA8X0004UA),Android,"Samsung,Moto X4 3/32GB Black (PA8X0004UA),Android"
realme,6S 6/128GB Lunar White,Android,"realme,6S 6/128GB Lunar White,Android"
ASUS,Redmi Note 5 4/64GB Gold,iOS,"ASUS,Redmi Note 5 4/64GB Gold,iOS"
Motorola,iPhone 6s Plus 32GB Space Gray (MN2V2),Android,"Motorola,iPhone 6s Plus 32GB Space Gray (MN2V2),Android"
Ulefone,Redmi 6 3/64GB Black,Android,"Ulefone,Redmi 6 3/64GB Black,Android"
Lenovo,Blade A5 2/16GB Black,Android,"Lenovo,Blade A5 2/16GB Black,Android"
Apple,Galaxy S9+ SM-G965 DS 256GB Black (SM-G965FZKH),Android,"Apple,Galaxy S9+ SM-G965 DS 256GB Black (SM-G965FZKH),Android"
